unix,date,symbol,open,high,low,close,vwap,Volume XMR,Volume USD,tradecount
1590537600,2020-05-27 00:00:00,XMR/USD,62.00,65.54,61.46,64.35,63.88,6972.29428222,448667.13706085697,927
1590451200,2020-05-26 00:00:00,XMR/USD,61.64,62.29,60.91,61.79,61.74,2829.98158252,174864.5619839108,383
1590364800,2020-05-25 00:00:00,XMR/USD,60.50,62.45,60.27,61.50,61.36,2088.23350846,128426.36077028999,430
1590278400,2020-05-24 00:00:00,XMR/USD,63.27,63.89,60.70,60.70,62.74,3940.48041903,239187.16143512103,702
1590192000,2020-05-23 00:00:00,XMR/USD,63.19,64.90,62.68,63.40,63.82,1848.73043032,117209.50928228801,361
1590105600,2020-05-22 00:00:00,XMR/USD,61.48,63.56,60.91,62.94,62.39,2712.82774626,170745.37834960438,549
1590019200,2020-05-21 00:00:00,XMR/USD,64.51,65.00,60.00,61.48,62.47,5559.41977037,341793.1274823476,840
1589932800,2020-05-20 00:00:00,XMR/USD,66.66,67.21,63.55,64.32,65.21,3517.30934135,226233.33683563198,674
1589846400,2020-05-19 00:00:00,XMR/USD,66.76,67.50,65.15,66.69,66.47,2974.99028424,198402.1020559656,517
1589760000,2020-05-18 00:00:00,XMR/USD,65.07,67.73,65.07,66.73,66.36,2890.10564974,192856.7500071502,559
1589673600,2020-05-17 00:00:00,XMR/USD,65.19,67.12,64.89,65.10,65.62,6054.29195366,394134.40618326596,632
1589587200,2020-05-16 00:00:00,XMR/USD,62.63,65.82,62.11,65.27,64.01,1940.92394691,126684.1060148157,350
1589500800,2020-05-15 00:00:00,XMR/USD,65.29,65.84,62.33,62.58,64.17,4111.89465767,257322.3676769886,702
1589414400,2020-05-14 00:00:00,XMR/USD,65.11,65.67,62.93,65.34,64.47,8318.65516955,543540.928778397,1134
1589328000,2020-05-13 00:00:00,XMR/USD,61.92,66.25,61.53,65.17,64.76,5510.42597463,359114.4607666371,1026
1589241600,2020-05-12 00:00:00,XMR/USD,59.39,62.10,59.22,61.42,61.03,3775.06286314,231864.3610540588,718
1589155200,2020-05-11 00:00:00,XMR/USD,58.87,61.93,56.00,59.42,59.11,8149.33771115,484233.646796533,1530
1589068800,2020-05-10 00:00:00,XMR/USD,62.99,62.99,54.00,58.57,57.72,13144.83556775,769893.0192031175,2455
1588982400,2020-05-09 00:00:00,XMR/USD,63.43,64.80,62.75,63.11,63.72,3225.50133907,203561.3895087077,470
1588896000,2020-05-08 00:00:00,XMR/USD,64.90,66.02,63.20,63.51,64.53,5213.64525172,331118.60993673716,982
1588809600,2020-05-07 00:00:00,XMR/USD,57.57,65.00,57.30,64.67,62.38,12997.62690590,840556.532004553,1701
1588723200,2020-05-06 00:00:00,XMR/USD,60.20,62.16,57.57,57.91,60.43,6152.09839229,356268.0178975139,1056
1588636800,2020-05-05 00:00:00,XMR/USD,61.15,62.03,59.85,60.39,60.70,3508.73372390,211892.429586321,664
1588550400,2020-05-04 00:00:00,XMR/USD,62.14,62.60,58.64,61.08,59.63,14593.79382053,891388.9265579723,1529
1588464000,2020-05-03 00:00:00,XMR/USD,64.65,65.12,61.95,62.50,64.01,11122.70766303,695169.228939375,936
1588377600,2020-05-02 00:00:00,XMR/USD,63.36,64.99,63.36,64.58,64.21,1007.98017333,65095.359593651396,260
1588291200,2020-05-01 00:00:00,XMR/USD,62.33,64.91,62.33,63.34,63.75,2585.36453164,163756.98943407764,507
1588204800,2020-04-30 00:00:00,XMR/USD,66.31,68.56,61.28,62.30,64.22,8586.24289501,534922.932359123,1680
1588118400,2020-04-29 00:00:00,XMR/USD,62.23,67.00,61.82,66.25,65.33,8907.43618634,590117.6473450251,1515
1588032000,2020-04-28 00:00:00,XMR/USD,62.29,63.80,61.37,62.27,62.56,4564.55529169,284234.8580135363,720
1587945600,2020-04-27 00:00:00,XMR/USD,61.40,62.56,61.10,62.30,61.79,3591.14338935,223728.23315650498,643
1587859200,2020-04-26 00:00:00,XMR/USD,60.54,61.98,59.98,61.30,60.94,1654.03703320,101392.47013516,393
1587772800,2020-04-25 00:00:00,XMR/USD,60.58,62.35,59.89,60.50,61.20,1362.93881958,82457.79858459,395
1587686400,2020-04-24 00:00:00,XMR/USD,59.34,62.50,59.24,60.89,60.76,5723.62578116,348511.5738148324,784
1587600000,2020-04-23 00:00:00,XMR/USD,56.91,61.01,56.37,59.21,58.94,8705.71290100,515465.26086821005,1151
1587513600,2020-04-22 00:00:00,XMR/USD,55.26,57.43,54.91,57.00,56.38,3332.48224878,189951.48818046,436
1587427200,2020-04-21 00:00:00,XMR/USD,54.85,55.90,54.25,55.28,55.23,3089.69628849,170798.4108277272,622
1587340800,2020-04-20 00:00:00,XMR/USD,57.14,58.44,54.12,55.00,55.79,5287.97403391,290838.57186505,817
1587254400,2020-04-19 00:00:00,XMR/USD,58.01,58.61,56.54,57.08,57.50,2265.05803120,129289.512420896,467
1587168000,2020-04-18 00:00:00,XMR/USD,56.27,58.96,56.16,58.11,57.64,3928.15758936,228265.2375177096,627
1587081600,2020-04-17 00:00:00,XMR/USD,57.07,57.36,56.21,56.40,56.89,3347.08158869,188775.401602116,442
1586995200,2020-04-16 00:00:00,XMR/USD,53.00,57.69,51.60,56.89,55.54,10039.03071708,571120.4574946812,1389
1586908800,2020-04-15 00:00:00,XMR/USD,54.14,55.17,53.09,53.23,53.99,5381.90024956,286478.55028407875,1048
1586822400,2020-04-14 00:00:00,XMR/USD,53.30,55.27,52.87,54.30,54.31,13682.36771624,742952.566991832,932
1586736000,2020-04-13 00:00:00,XMR/USD,53.55,53.65,51.05,53.28,52.36,6396.31181990,340795.493764272,952
1586649600,2020-04-12 00:00:00,XMR/USD,53.99,55.85,52.97,53.85,54.34,2795.92949391,150560.8032470535,699
1586563200,2020-04-11 00:00:00,XMR/USD,54.00,54.88,52.62,53.74,53.39,9028.11091209,485170.6804157166,702
1586476800,2020-04-10 00:00:00,XMR/USD,58.33,58.57,52.00,53.79,54.26,26197.34923547,1409155.4153759312,1989
1586390400,2020-04-09 00:00:00,XMR/USD,57.92,58.96,56.13,58.56,58.16,6025.57946645,352857.933555312,683
1586304000,2020-04-08 00:00:00,XMR/USD,56.04,58.20,55.58,57.92,57.16,6012.86035634,348264.87183921284,757
1586217600,2020-04-07 00:00:00,XMR/USD,59.44,60.51,54.65,55.96,57.68,30290.24142336,1695041.9100512257,2178
1586131200,2020-04-06 00:00:00,XMR/USD,53.33,59.12,53.33,59.12,57.46,10892.18907294,643946.2179922127,1296
1586044800,2020-04-05 00:00:00,XMR/USD,54.25,54.37,52.72,53.25,53.44,5520.39172166,293960.859178395,549
1585958400,2020-04-04 00:00:00,XMR/USD,53.00,55.35,52.26,54.23,54.19,7261.25721946,393777.97901131574,1132
1585872000,2020-04-03 00:00:00,XMR/USD,50.66,54.29,50.30,53.00,52.96,8535.07200192,452358.81610175996,1275
1585785600,2020-04-02 00:00:00,XMR/USD,48.74,53.38,48.14,50.75,50.24,10681.61320748,542091.87027961,1343
1585699200,2020-04-01 00:00:00,XMR/USD,47.74,49.15,46.58,48.50,47.43,5998.72652120,290938.2362782,730
1585612800,2020-03-31 00:00:00,XMR/USD,46.60,48.44,46.59,48.20,47.29,7373.76862573,355415.64776018605,763
1585526400,2020-03-30 00:00:00,XMR/USD,44.05,47.73,43.86,46.60,46.66,4906.34564796,228635.707194936,848
1585440000,2020-03-29 00:00:00,XMR/USD,47.31,47.31,43.93,43.93,45.09,4663.01682054,204846.32892632217,543
1585353600,2020-03-28 00:00:00,XMR/USD,47.28,48.45,44.93,47.26,46.73,11620.30215061,549175.4796378285,1357
1585267200,2020-03-27 00:00:00,XMR/USD,50.54,51.60,47.39,47.85,49.84,7560.35447545,361762.9616502825,1013
1585180800,2020-03-26 00:00:00,XMR/USD,47.38,51.11,47.38,50.65,49.80,7474.21176598,378568.82594688697,1265
1585094400,2020-03-25 00:00:00,XMR/USD,47.26,48.25,45.22,47.07,46.51,5089.15133200,239546.35319724,778
1585008000,2020-03-24 00:00:00,XMR/USD,44.76,48.21,43.50,47.54,46.28,10432.78000958,495974.36165543314,1530
1584921600,2020-03-23 00:00:00,XMR/USD,37.96,44.72,37.71,44.72,41.50,7647.42924118,341993.0356655696,1148
1584835200,2020-03-22 00:00:00,XMR/USD,41.05,42.61,37.93,38.32,40.64,4633.54070722,177557.27990067037,946
1584748800,2020-03-21 00:00:00,XMR/USD,40.27,42.86,38.58,41.20,40.89,13446.04801165,553977.1780799801,1488
1584662400,2020-03-20 00:00:00,XMR/USD,41.21,45.60,36.60,40.10,41.57,19502.23048137,782039.442302937,2272
1584576000,2020-03-19 00:00:00,XMR/USD,37.34,42.97,36.28,41.10,40.42,16573.86922782,681186.025263402,2254
1584489600,2020-03-18 00:00:00,XMR/USD,36.46,37.51,34.22,37.19,35.84,29115.46776584,1082804.2462115895,2126
1584403200,2020-03-17 00:00:00,XMR/USD,34.30,37.63,33.64,36.48,36.42,8975.02291368,327408.8358910464,1268
1584316800,2020-03-16 00:00:00,XMR/USD,37.79,38.51,29.20,33.93,34.35,48328.20675731,1639776.0552755282,3981
1584230400,2020-03-15 00:00:00,XMR/USD,36.21,41.03,35.75,38.06,38.29,11462.69200403,436270.0576733818,1363
1584144000,2020-03-14 00:00:00,XMR/USD,37.10,40.47,35.41,35.85,38.21,19390.42904824,695146.881379404,1823
1584057600,2020-03-13 00:00:00,XMR/USD,32.29,40.75,26.06,37.32,34.29,59563.08697491,2222894.405903641,8005
1583971200,2020-03-12 00:00:00,XMR/USD,54.32,54.32,31.43,32.31,40.02,76598.51333819,2474897.965956919,9971
1583884800,2020-03-11 00:00:00,XMR/USD,54.87,55.92,50.87,54.17,53.15,7263.99350720,393490.528285024,1025
1583798400,2020-03-10 00:00:00,XMR/USD,55.91,56.77,53.69,54.78,54.86,3786.79014608,207440.3642022624,749
1583712000,2020-03-09 00:00:00,XMR/USD,56.62,57.62,52.33,55.69,55.30,14064.98001640,783278.737113316,1876
1583625600,2020-03-08 00:00:00,XMR/USD,65.43,65.43,56.00,56.38,61.01,13992.56197174,788900.6439667012,1822
1583539200,2020-03-07 00:00:00,XMR/USD,69.18,69.64,65.35,65.89,67.25,4714.74653678,310654.64930843416,509
1583452800,2020-03-06 00:00:00,XMR/USD,68.46,69.63,67.64,68.95,68.30,3059.40787536,210946.17300607203,345
1583366400,2020-03-05 00:00:00,XMR/USD,65.88,70.11,65.88,68.42,68.92,8636.79508959,590929.5200297477,978
1583280000,2020-03-04 00:00:00,XMR/USD,65.76,68.01,64.89,65.73,66.35,1638.68975921,107711.0778728733,431
1583193600,2020-03-03 00:00:00,XMR/USD,68.84,69.01,65.10,65.84,66.47,2270.93127386,149518.1150709424,588
1583107200,2020-03-02 00:00:00,XMR/USD,64.29,69.28,64.29,68.45,67.77,1621.98728070,111025.029363915,468
1583020800,2020-03-01 00:00:00,XMR/USD,66.00,67.41,63.30,64.64,64.68,2401.35519688,155223.59992632322,384
1582934400,2020-02-29 00:00:00,XMR/USD,68.86,69.08,66.00,66.00,67.56,1444.92551514,95365.08399924,361
1582848000,2020-02-28 00:00:00,XMR/USD,70.11,71.16,65.91,68.38,67.82,4241.03904380,290002.249815044,724
1582761600,2020-02-27 00:00:00,XMR/USD,69.99,72.49,66.70,70.22,70.43,4834.96469753,339511.2210605566,1037
1582675200,2020-02-26 00:00:00,XMR/USD,76.32,77.87,68.75,70.55,74.38,13223.80697297,932939.5819430335,2073
1582588800,2020-02-25 00:00:00,XMR/USD,79.22,81.92,75.80,76.46,78.25,4166.44578399,318566.44464387535,799
1582502400,2020-02-24 00:00:00,XMR/USD,85.26,86.39,76.84,79.20,81.99,7645.43344685,605518.32899052,1222
1582416000,2020-02-23 00:00:00,XMR/USD,79.07,85.96,79.05,85.50,83.33,1593.77126643,136267.443279765,530
1582329600,2020-02-22 00:00:00,XMR/USD,80.41,82.68,78.52,79.11,80.04,3618.68270709,286273.9889578899,734
1582243200,2020-02-21 00:00:00,XMR/USD,76.42,82.20,75.89,80.44,81.19,7931.03080870,637972.118251828,916
1582156800,2020-02-20 00:00:00,XMR/USD,77.65,79.09,75.01,76.51,77.55,5118.90274388,391647.2489342589,1165
1582070400,2020-02-19 00:00:00,XMR/USD,86.06,87.30,76.42,77.72,80.42,14659.61152888,1139345.0080245535,1841
1581984000,2020-02-18 00:00:00,XMR/USD,82.43,87.14,81.28,86.47,84.77,3059.71436727,264573.5013378369,695
1581897600,2020-02-17 00:00:00,XMR/USD,88.63,89.07,79.29,82.32,81.63,11631.26175087,957485.4673316183,1707
1581811200,2020-02-16 00:00:00,XMR/USD,89.33,92.06,79.75,87.85,84.73,4876.61663365,428410.7712661525,1504
1581724800,2020-02-15 00:00:00,XMR/USD,95.43,96.72,86.60,89.08,92.22,4683.63370271,417218.0902374068,1356
1581638400,2020-02-14 00:00:00,XMR/USD,92.55,95.40,90.94,94.74,93.09,2425.45360020,229787.474082948,953
1581552000,2020-02-13 00:00:00,XMR/USD,95.09,95.74,90.12,92.22,92.54,9061.28262714,835631.4838748509,2496
1581465600,2020-02-12 00:00:00,XMR/USD,89.81,95.17,89.81,95.13,92.27,9151.66001682,870597.4174000865,2256
1581379200,2020-02-11 00:00:00,XMR/USD,84.50,89.88,82.58,89.88,86.79,5631.14853389,506127.6302260332,1119
1581292800,2020-02-10 00:00:00,XMR/USD,87.75,87.75,83.11,84.48,84.59,4905.04255604,414377.9951342592,956
1581206400,2020-02-09 00:00:00,XMR/USD,80.73,87.70,80.55,87.70,84.61,6163.29689404,540521.137607308,1155
1581120000,2020-02-08 00:00:00,XMR/USD,79.43,81.65,76.98,80.67,80.08,3306.72941969,266753.8622863923,1018
1581033600,2020-02-07 00:00:00,XMR/USD,78.16,80.63,78.11,79.63,79.48,3955.38028616,314966.9321869208,1062
1580947200,2020-02-06 00:00:00,XMR/USD,77.92,79.88,76.65,78.04,78.41,3293.37665280,257015.11398451202,780
1580860800,2020-02-05 00:00:00,XMR/USD,74.84,79.25,74.41,77.92,76.68,5682.01799702,442742.84232779837,903
1580774400,2020-02-04 00:00:00,XMR/USD,76.62,77.14,73.59,74.80,74.45,9163.65561744,685441.440184512,1441
1580688000,2020-02-03 00:00:00,XMR/USD,74.78,78.08,74.30,76.61,76.91,8962.18867360,686593.274284496,1404
1580601600,2020-02-02 00:00:00,XMR/USD,72.66,77.88,70.83,74.77,75.19,7619.91804213,569741.27201006,1396
1580515200,2020-02-01 00:00:00,XMR/USD,72.02,73.61,71.24,73.07,72.67,1118.36553901,81718.9699354607,353
1580428800,2020-01-31 00:00:00,XMR/USD,74.81,76.02,69.19,71.91,71.35,13478.12526933,969211.9881175202,1963
1580342400,2020-01-30 00:00:00,XMR/USD,69.67,74.86,68.38,74.83,70.84,5131.37710616,383980.9488539528,972
1580256000,2020-01-29 00:00:00,XMR/USD,67.95,70.50,67.64,69.78,68.68,9820.27124850,685258.5277203299,1574
1580169600,2020-01-28 00:00:00,XMR/USD,65.47,67.99,65.03,67.95,67.09,5796.79291649,393892.0786754955,802
1580083200,2020-01-27 00:00:00,XMR/USD,64.14,66.11,63.35,65.28,64.97,4766.81260582,311177.52690792957,731
1579996800,2020-01-26 00:00:00,XMR/USD,61.17,64.24,60.80,63.36,63.18,1875.19092252,118812.0968508672,418
1579910400,2020-01-25 00:00:00,XMR/USD,61.39,62.29,59.69,61.36,60.89,2238.57323847,137358.8539125192,329
1579824000,2020-01-24 00:00:00,XMR/USD,62.18,62.86,57.98,61.40,61.31,6061.69056324,372187.80058293603,905
1579737600,2020-01-23 00:00:00,XMR/USD,64.84,64.84,60.97,62.31,62.23,4944.91564231,308117.6936723361,825
1579651200,2020-01-22 00:00:00,XMR/USD,65.91,66.35,64.11,64.95,65.27,3457.16322532,224542.751484534,550
1579564800,2020-01-21 00:00:00,XMR/USD,64.64,66.69,63.85,65.83,65.29,3978.81394619,261925.32207768768,515
1579478400,2020-01-20 00:00:00,XMR/USD,65.19,66.40,62.12,64.93,64.66,2455.40936046,159429.7297746678,517
1579392000,2020-01-19 00:00:00,XMR/USD,67.00,69.32,62.79,65.05,66.05,7181.35606591,467147.2120874455,1070
1579305600,2020-01-18 00:00:00,XMR/USD,68.67,70.76,66.15,67.20,68.75,4286.77225515,288071.09554608003,850
1579219200,2020-01-17 00:00:00,XMR/USD,65.53,71.75,63.98,68.66,68.06,28450.11172069,1953384.6707425753,3015
1579132800,2020-01-16 00:00:00,XMR/USD,68.35,68.67,62.55,65.61,64.84,7829.98631381,513725.40204907407,1158
1579046400,2020-01-15 00:00:00,XMR/USD,62.64,69.34,61.79,68.21,66.12,29535.01786541,2014583.5685996157,3460
1578960000,2020-01-14 00:00:00,XMR/USD,57.74,63.00,57.71,62.67,61.04,12816.74224622,803225.2365706074,1963
1578873600,2020-01-13 00:00:00,XMR/USD,59.18,59.26,56.65,57.87,57.53,2917.63130233,168843.32346583708,642
1578787200,2020-01-12 00:00:00,XMR/USD,58.01,59.82,57.33,59.16,58.63,1288.29093953,76215.2919825948,325
1578700800,2020-01-11 00:00:00,XMR/USD,58.16,64.12,58.10,58.20,60.50,8507.41205053,495131.381340846,1362
1578614400,2020-01-10 00:00:00,XMR/USD,58.84,59.57,56.80,58.68,58.18,4406.80904152,258591.55455639362,725
1578528000,2020-01-09 00:00:00,XMR/USD,59.23,59.40,56.75,58.65,57.95,7145.11726289,419061.1274684985,970
1578441600,2020-01-08 00:00:00,XMR/USD,58.61,60.28,55.71,59.47,57.95,7357.15041840,437529.73538224795,1274
1578355200,2020-01-07 00:00:00,XMR/USD,58.96,59.93,55.47,58.48,57.03,14366.02515076,840125.1508164448,1633
1578268800,2020-01-06 00:00:00,XMR/USD,53.67,59.13,53.63,58.90,56.10,14950.05430810,880558.19874709,1643
1578182400,2020-01-05 00:00:00,XMR/USD,50.40,54.46,50.40,53.44,52.47,4287.45738618,229121.7227174592,796
1578096000,2020-01-04 00:00:00,XMR/USD,50.75,51.27,49.78,50.37,50.51,2585.80361519,130246.9280971203,525
1578009600,2020-01-03 00:00:00,XMR/USD,45.40,51.54,45.40,50.72,49.53,12700.18702505,644153.485910536,1627
1577923200,2020-01-02 00:00:00,XMR/USD,45.62,45.93,44.25,45.28,45.41,2772.38534960,125533.60862988801,365
1577836800,2020-01-01 00:00:00,XMR/USD,44.40,45.78,44.25,45.62,45.16,1889.13056880,86182.136548656,300
1577750400,2019-12-31 00:00:00,XMR/USD,45.74,45.82,44.21,44.41,44.74,2448.49531318,108737.67685832379,494
1577664000,2019-12-30 00:00:00,XMR/USD,46.28,46.44,45.27,45.73,45.78,1572.47704718,71909.37536754139,383
1577577600,2019-12-29 00:00:00,XMR/USD,45.21,46.97,45.18,46.56,46.20,868.04915917,40416.3688509552,167
1577491200,2019-12-28 00:00:00,XMR/USD,45.03,45.57,44.79,45.32,45.05,3336.44336884,151207.6134758288,182
1577404800,2019-12-27 00:00:00,XMR/USD,45.28,45.93,44.38,44.94,44.87,2730.67107737,122716.3582170078,491
1577318400,2019-12-26 00:00:00,XMR/USD,45.88,46.26,44.87,45.06,45.36,1420.96888764,64028.85807705841,148
1577232000,2019-12-25 00:00:00,XMR/USD,45.61,46.58,45.05,45.91,45.92,1018.80491774,46773.333773443395,129
1577145600,2019-12-24 00:00:00,XMR/USD,47.72,47.79,45.61,45.78,46.64,3082.77944043,141129.6427828854,448
1577059200,2019-12-23 00:00:00,XMR/USD,47.42,48.48,46.97,47.10,47.87,3760.82424845,177134.822101995,579
1576972800,2019-12-22 00:00:00,XMR/USD,45.08,47.88,45.08,47.36,46.67,2563.87781232,121425.2531914752,490
1576886400,2019-12-21 00:00:00,XMR/USD,46.61,46.63,45.00,45.00,45.71,919.99323028,41399.6953626,162
1576800000,2019-12-20 00:00:00,XMR/USD,47.35,47.42,46.61,46.69,46.81,2101.33197908,98111.1901032452,321
1576713600,2019-12-19 00:00:00,XMR/USD,48.02,49.96,46.14,47.36,47.80,5868.80312182,277946.5158493952,870
1576627200,2019-12-18 00:00:00,XMR/USD,44.92,49.06,43.73,47.64,46.20,3269.40225774,155754.3235587336,600
1576540800,2019-12-17 00:00:00,XMR/USD,49.05,49.12,43.86,44.81,45.80,6029.04674677,270161.58472276374,807
1576454400,2019-12-16 00:00:00,XMR/USD,50.65,50.90,48.11,49.10,48.85,2102.70705267,103242.916286097,402
1576368000,2019-12-15 00:00:00,XMR/USD,51.20,51.93,50.60,50.71,50.92,1157.25939159,58684.6237475289,212
1576281600,2019-12-14 00:00:00,XMR/USD,52.34,52.41,50.76,51.30,51.63,3999.13702321,205155.72929067299,262
1576195200,2019-12-13 00:00:00,XMR/USD,52.84,53.25,52.28,52.28,52.85,651.04070815,34036.408222082,161
1576108800,2019-12-12 00:00:00,XMR/USD,52.97,53.75,52.00,52.77,52.89,1571.18777056,82911.57865245121,402
1576022400,2019-12-11 00:00:00,XMR/USD,52.90,53.34,52.00,52.79,52.78,4466.22179346,235771.84847675342,449
1575936000,2019-12-10 00:00:00,XMR/USD,54.71,54.85,52.25,52.90,53.16,9738.01155703,515140.811366887,552
1575849600,2019-12-09 00:00:00,XMR/USD,53.89,61.07,53.20,54.66,53.86,14163.04437709,774152.0056517393,648
1575763200,2019-12-08 00:00:00,XMR/USD,54.37,54.70,53.69,53.99,54.16,557.05419223,30075.3558384977,144
1575676800,2019-12-07 00:00:00,XMR/USD,54.30,58.50,53.63,54.43,54.38,11636.76781469,633389.2721535767,635
1575590400,2019-12-06 00:00:00,XMR/USD,53.58,55.10,53.43,54.33,54.18,2775.29947999,150782.02074785667,463
1575504000,2019-12-05 00:00:00,XMR/USD,52.69,54.41,52.00,53.49,53.27,1933.70625397,103433.9475248553,791
1575417600,2019-12-04 00:00:00,XMR/USD,53.06,57.05,51.74,52.73,53.68,4403.71618296,232207.95432748078,631
1575331200,2019-12-03 00:00:00,XMR/USD,53.90,55.30,53.33,53.41,54.38,1559.92353119,83315.51580085789,330
1575244800,2019-12-02 00:00:00,XMR/USD,53.50,54.47,52.23,53.98,53.55,1978.32648664,106790.06374882719,349
1575158400,2019-12-01 00:00:00,XMR/USD,54.27,54.27,52.25,53.60,53.09,1078.39956186,57802.216515695996,213
1575072000,2019-11-30 00:00:00,XMR/USD,55.74,56.19,53.60,54.74,55.12,1426.00284742,78059.39586777081,210
1574985600,2019-11-29 00:00:00,XMR/USD,54.54,56.14,54.23,55.67,55.30,835.49862193,46512.2082828431,136
1574899200,2019-11-28 00:00:00,XMR/USD,55.88,56.74,53.63,54.12,55.16,2036.67809539,110225.0185225068,332
1574812800,2019-11-27 00:00:00,XMR/USD,51.45,57.16,49.96,55.91,53.64,6278.82911776,351049.3359739616,874
1574726400,2019-11-26 00:00:00,XMR/USD,49.97,52.02,49.67,51.36,51.33,5094.40524162,261648.65320960322,870
1574640000,2019-11-25 00:00:00,XMR/USD,47.18,52.31,45.49,50.07,49.73,9067.83377218,454026.4369730526,941
1574553600,2019-11-24 00:00:00,XMR/USD,51.90,51.90,47.26,47.40,49.44,1292.66009371,61272.08844185399,231
1574467200,2019-11-23 00:00:00,XMR/USD,50.73,51.96,50.17,51.77,51.14,223.86099070,11589.283488539,148
1574380800,2019-11-22 00:00:00,XMR/USD,54.00,54.85,48.00,50.97,50.34,4334.30838696,220919.69848335118,894
1574294400,2019-11-21 00:00:00,XMR/USD,57.90,58.42,53.10,54.00,54.86,2246.09399545,121289.07575429999,481
1574208000,2019-11-20 00:00:00,XMR/USD,58.30,59.35,57.57,57.89,58.62,4576.06552371,264908.4331675719,359
1574121600,2019-11-19 00:00:00,XMR/USD,58.24,59.50,57.73,58.53,58.63,1130.52251496,66169.4828006088,212
1574035200,2019-11-18 00:00:00,XMR/USD,61.74,61.76,57.24,58.04,59.45,3799.99301185,220551.594407774,651
1573948800,2019-11-17 00:00:00,XMR/USD,61.60,62.91,61.29,62.02,61.92,1967.95168203,122052.36331950061,289
1573862400,2019-11-16 00:00:00,XMR/USD,61.60,62.29,60.94,61.34,61.45,2772.03348434,170036.53392941563,608
1573776000,2019-11-15 00:00:00,XMR/USD,64.80,65.61,61.77,61.79,63.85,9857.46172878,609092.5602213162,1354
1573689600,2019-11-14 00:00:00,XMR/USD,65.35,65.42,63.55,64.98,64.57,1582.59765990,102837.19594030202,332
1573603200,2019-11-13 00:00:00,XMR/USD,62.11,65.35,61.91,64.84,64.02,2272.04289693,147319.26143694122,548
1573516800,2019-11-12 00:00:00,XMR/USD,61.72,65.90,61.16,62.05,63.20,3393.47425406,210565.077464423,646
1573430400,2019-11-11 00:00:00,XMR/USD,63.97,64.03,61.07,61.75,62.07,1200.28019536,74117.30206348,390
1573344000,2019-11-10 00:00:00,XMR/USD,61.94,64.84,61.75,63.91,63.29,1591.43773967,101708.7859423097,494
1573257600,2019-11-09 00:00:00,XMR/USD,60.57,62.20,60.57,61.94,61.47,845.19526819,52351.3949116886,214
1573171200,2019-11-08 00:00:00,XMR/USD,62.99,63.50,59.80,60.59,61.43,3055.01466667,185103.33865353532,476
1573084800,2019-11-07 00:00:00,XMR/USD,64.12,66.59,62.74,63.07,64.85,4224.31860577,266427.77446591394,903
1572998400,2019-11-06 00:00:00,XMR/USD,62.62,64.42,62.50,64.09,63.31,4745.50889589,304139.6651375901,519
1572912000,2019-11-05 00:00:00,XMR/USD,63.19,63.63,61.84,62.99,62.94,1602.49037303,100940.8685971597,385
1572825600,2019-11-04 00:00:00,XMR/USD,63.01,64.51,62.30,63.26,62.82,1512.24342960,95664.51935649599,325
1572739200,2019-11-03 00:00:00,XMR/USD,62.39,64.89,61.02,63.20,63.30,1667.93316972,105413.376326304,364
1572652800,2019-11-02 00:00:00,XMR/USD,60.97,63.00,60.55,62.22,62.30,1716.92286064,106826.94038902079,353
1572566400,2019-11-01 00:00:00,XMR/USD,59.07,61.19,58.57,60.74,60.20,1191.54699583,72374.56452671421,241
1572480000,2019-10-31 00:00:00,XMR/USD,58.46,60.07,57.10,58.96,58.78,2236.01560791,131835.48024237363,390
1572393600,2019-10-30 00:00:00,XMR/USD,59.64,59.64,57.39,58.38,58.98,4976.65228152,290536.9601951376,574
1572307200,2019-10-29 00:00:00,XMR/USD,59.58,62.95,58.82,59.34,60.85,3107.48637451,184398.24146342342,510
1572220800,2019-10-28 00:00:00,XMR/USD,59.94,61.61,58.93,59.38,60.46,5152.22125216,305938.89795326086,701
1572134400,2019-10-27 00:00:00,XMR/USD,56.75,61.25,55.90,59.92,58.97,5025.75852181,301143.45062685525,663
1572048000,2019-10-26 00:00:00,XMR/USD,59.20,66.44,55.47,56.79,59.93,16322.68298057,926965.1664665702,2052
1571961600,2019-10-25 00:00:00,XMR/USD,53.33,59.80,52.56,58.72,56.68,8840.35381643,519105.5761007696,971
1571875200,2019-10-24 00:00:00,XMR/USD,52.93,54.52,50.83,53.51,52.28,1521.21926373,81400.4428021923,309
1571788800,2019-10-23 00:00:00,XMR/USD,57.01,57.20,52.00,53.16,53.72,6757.74728630,359241.845739708,816
1571702400,2019-10-22 00:00:00,XMR/USD,57.38,58.46,55.98,56.70,57.32,3406.19010776,193130.979109992,419
1571616000,2019-10-21 00:00:00,XMR/USD,56.62,59.25,55.80,57.71,57.84,6444.10911762,371889.5371778502,612
1571529600,2019-10-20 00:00:00,XMR/USD,54.23,57.49,53.81,56.40,55.65,3577.23654638,201756.141215832,392
1571443200,2019-10-19 00:00:00,XMR/USD,55.14,55.14,53.60,54.22,54.56,5992.87193884,324933.5165239048,604
1571356800,2019-10-18 00:00:00,XMR/USD,55.95,58.43,55.31,55.44,57.16,5176.81843199,287002.8138695256,580
1571270400,2019-10-17 00:00:00,XMR/USD,54.70,60.42,54.39,55.90,56.95,13497.16742006,754491.658781354,1300
