unix,date,symbol,open,high,low,close,vwap,Volume LINK,Volume USD,tradecount
1592179200,2020-06-15 00:00:00,LINK/USD,3.93710,3.98908,3.62754,3.95245,3.78790,382702.81815070,1512613.7535997343,1673
1592092800,2020-06-14 00:00:00,LINK/USD,4.11044,4.11044,3.91524,3.94645,3.99099,93125.05301759,367513.3654812681,468
1592006400,2020-06-13 00:00:00,LINK/USD,4.07688,4.12563,4.01855,4.10497,4.07071,61768.72972594,253558.78246309192,236
1591920000,2020-06-12 00:00:00,LINK/USD,3.94892,4.16836,3.85000,4.08540,4.05588,282435.43871616,1153861.741331,916
1591833600,2020-06-11 00:00:00,LINK/USD,4.42542,4.45706,3.91000,3.96839,4.12229,488626.08500486,1939058.8694724364,1876
1591747200,2020-06-10 00:00:00,LINK/USD,4.43572,4.43572,4.35000,4.43172,4.38716,121873.19387225,540107.8707475278,475
1591660800,2020-06-09 00:00:00,LINK/USD,4.47702,4.49914,4.35956,4.44258,4.44426,122971.67834037,546311.518761361,579
1591574400,2020-06-08 00:00:00,LINK/USD,4.34546,4.46814,4.32720,4.46814,4.38971,101223.57157519,452281.08909796947,483
1591488000,2020-06-07 00:00:00,LINK/USD,4.35426,4.40104,4.19380,4.34707,4.29921,112070.34985536,487177.6557457398,621
1591401600,2020-06-06 00:00:00,LINK/USD,4.33000,4.39016,4.30000,4.35624,4.34817,79182.18362021,344936.5955737036,345
1591315200,2020-06-05 00:00:00,LINK/USD,4.43267,4.48039,4.33247,4.35543,4.40448,100281.58540128,436769.42550429696,662
1591228800,2020-06-04 00:00:00,LINK/USD,4.47264,4.50892,4.29678,4.42986,4.41560,179954.07442295,797171.3561232493,948
1591142400,2020-06-03 00:00:00,LINK/USD,4.39488,4.52485,4.30000,4.48529,4.45168,188621.05508512,846020.1321627379,909
1591056000,2020-06-02 00:00:00,LINK/USD,4.38637,4.61313,4.12547,4.40320,4.38815,370028.03806811,1629307.457221502,1919
1590969600,2020-06-01 00:00:00,LINK/USD,4.12750,4.47730,4.11634,4.38280,4.37731,250939.76322739,1099818.7942730049,1240
1590883200,2020-05-31 00:00:00,LINK/USD,4.17999,4.28044,4.05048,4.13174,4.16114,249296.48267787,1030028.2493394625,970
1590796800,2020-05-30 00:00:00,LINK/USD,3.98730,4.17541,3.94386,4.17541,4.08646,273950.98066518,1143857.6641791994,977
1590710400,2020-05-29 00:00:00,LINK/USD,4.04008,4.12400,3.94656,3.98640,4.04795,148487.34764304,591929.9626442147,651
1590624000,2020-05-28 00:00:00,LINK/USD,3.85030,4.06432,3.83160,4.03545,3.93852,156953.89588692,633379.5991568713,530
1590537600,2020-05-27 00:00:00,LINK/USD,3.84699,3.91604,3.81470,3.86301,3.88350,151326.68558879,584576.4996963516,434
1590451200,2020-05-26 00:00:00,LINK/USD,3.87460,3.87924,3.77255,3.85141,3.82235,87062.56267525,335313.6245130846,362
1590364800,2020-05-25 00:00:00,LINK/USD,3.77915,3.90455,3.77565,3.85532,3.84907,64801.83002944,249831.79134910062,291
1590278400,2020-05-24 00:00:00,LINK/USD,3.92964,4.01911,3.78143,3.78143,3.88613,108672.41879478,410937.1446031449,577
1590192000,2020-05-23 00:00:00,LINK/USD,4.06001,4.09947,3.90865,3.93701,3.99766,96660.50319815,380553.3676961486,554
1590105600,2020-05-22 00:00:00,LINK/USD,3.82065,4.13700,3.79679,4.05599,3.99429,142056.31150418,576178.9788978391,693
1590019200,2020-05-21 00:00:00,LINK/USD,4.08237,4.16396,3.72928,3.81296,3.95845,239823.92297534,914439.0253480524,1170
1589932800,2020-05-20 00:00:00,LINK/USD,3.95000,4.13287,3.85902,4.08855,4.02937,270330.65218932,1105260.3880086443,1134
1589846400,2020-05-19 00:00:00,LINK/USD,3.88396,3.94777,3.76724,3.94710,3.86714,90701.09326566,358006.2852288866,454
1589760000,2020-05-18 00:00:00,LINK/USD,3.78707,3.94591,3.78707,3.88641,3.89167,134912.41563118,524324.9612331742,723
1589673600,2020-05-17 00:00:00,LINK/USD,3.75926,3.85231,3.75806,3.78247,3.79752,164991.07227627,624073.7811528229,475
1589587200,2020-05-16 00:00:00,LINK/USD,3.65161,3.78597,3.61747,3.76050,3.72725,86142.87513839,323940.2819579156,290
1589500800,2020-05-15 00:00:00,LINK/USD,3.81075,3.83200,3.62502,3.65000,3.73382,132508.62519626,483656.48196634895,494
1589414400,2020-05-14 00:00:00,LINK/USD,3.78296,3.85926,3.70286,3.80833,3.79217,170261.93791343,648413.6460138529,642
1589328000,2020-05-13 00:00:00,LINK/USD,3.69978,3.81685,3.65000,3.77781,3.73387,146126.36220405,552037.6323980822,515
1589241600,2020-05-12 00:00:00,LINK/USD,3.58091,3.78500,3.55476,3.70502,3.70379,151214.71748758,560253.5525858337,581
1589155200,2020-05-11 00:00:00,LINK/USD,3.76899,3.83048,3.31565,3.57344,3.59904,371215.04055108,1326514.6745068515,1407
1589068800,2020-05-10 00:00:00,LINK/USD,4.00100,4.00100,3.50003,3.76805,3.71600,438877.97439312,1653714.1514119958,2263
1588982400,2020-05-09 00:00:00,LINK/USD,3.80683,4.20000,3.77250,4.03104,4.06915,456624.93536860,1840673.3794682415,1528
1588896000,2020-05-08 00:00:00,LINK/USD,3.77375,3.86422,3.69295,3.80876,3.79037,119190.25085405,453967.05984287144,514
1588809600,2020-05-07 00:00:00,LINK/USD,3.59728,3.85100,3.55184,3.75721,3.70116,254895.97119540,957697.6919350688,992
1588723200,2020-05-06 00:00:00,LINK/USD,3.67005,3.75835,3.57984,3.58721,3.69862,146543.91369966,525683.7926625573,524
1588636800,2020-05-05 00:00:00,LINK/USD,3.77792,3.80161,3.66213,3.68294,3.71984,114836.33639336,422935.3367565613,568
1588550400,2020-05-04 00:00:00,LINK/USD,3.71601,3.83000,3.50630,3.76574,3.68331,246766.07582069,929256.8823610052,917
1588464000,2020-05-03 00:00:00,LINK/USD,3.83000,3.85998,3.65000,3.71141,3.78450,146488.73013313,543679.7379034001,546
1588377600,2020-05-02 00:00:00,LINK/USD,3.75679,3.86498,3.73126,3.81400,3.82160,172522.73551390,658001.7132500146,545
1588291200,2020-05-01 00:00:00,LINK/USD,3.70960,3.90392,3.70960,3.76600,3.80891,76745.25623550,289022.634982893,399
1588204800,2020-04-30 00:00:00,LINK/USD,3.89000,3.98002,3.63671,3.70960,3.81032,274641.53015176,1018810.2202509688,1155
1588118400,2020-04-29 00:00:00,LINK/USD,3.65160,3.99453,3.64250,3.89713,3.80824,348895.95514546,1359692.8936760265,1394
1588032000,2020-04-28 00:00:00,LINK/USD,3.62665,3.73099,3.56289,3.66291,3.67606,145880.06994709,534345.5670098955,648
1587945600,2020-04-27 00:00:00,LINK/USD,3.74239,3.74239,3.46579,3.63417,3.58759,157537.77405779,572519.0523475987,825
1587859200,2020-04-26 00:00:00,LINK/USD,3.78820,3.81242,3.66933,3.71059,3.74065,269326.70787588,999360.9889771616,986
1587772800,2020-04-25 00:00:00,LINK/USD,3.77100,3.90303,3.75000,3.79206,3.81913,199811.27803306,757696.3549780456,707
1587686400,2020-04-24 00:00:00,LINK/USD,3.75311,3.88515,3.75002,3.78000,3.81992,106999.09060764,404456.5624968792,558
1587600000,2020-04-23 00:00:00,LINK/USD,3.68026,3.91077,3.60684,3.73123,3.77240,237047.66857025,884479.3723993739,1233
1587513600,2020-04-22 00:00:00,LINK/USD,3.48532,3.70181,3.44104,3.68806,3.62826,151709.10629641,559512.2865675379,673
1587427200,2020-04-21 00:00:00,LINK/USD,3.44413,3.57170,3.41099,3.46270,3.49572,275139.32262776,952724.9324631445,854
1587340800,2020-04-20 00:00:00,LINK/USD,3.58932,3.79559,3.38642,3.44413,3.58162,309509.82099028,1065992.059767253,1419
1587254400,2020-04-19 00:00:00,LINK/USD,3.76168,3.80612,3.52742,3.60839,3.65984,211814.97405190,764311.0342191354,1033
1587168000,2020-04-18 00:00:00,LINK/USD,3.45689,3.81670,3.45689,3.78239,3.66417,259153.72227588,980220.4475990657,1069
1587081600,2020-04-17 00:00:00,LINK/USD,3.49713,3.52965,3.38923,3.45500,3.45011,212169.35102883,733045.1078046076,843
1586995200,2020-04-16 00:00:00,LINK/USD,3.12005,3.55874,2.98001,3.46828,3.26140,337271.32821293,1169751.4022143409,1304
1586908800,2020-04-15 00:00:00,LINK/USD,3.25228,3.30925,3.07116,3.12466,3.19277,226860.05028230,708860.5247150916,819
1586822400,2020-04-14 00:00:00,LINK/USD,3.39518,3.44179,3.21251,3.23918,3.33945,295166.03802108,956095.9270371221,1062
1586736000,2020-04-13 00:00:00,LINK/USD,3.42000,3.46582,3.20000,3.38759,3.35839,462718.37598095,1567500.1432893064,1684
1586649600,2020-04-12 00:00:00,LINK/USD,3.31000,3.66000,3.17751,3.42001,3.43927,669479.76845032,2289627.502897779,2090
1586563200,2020-04-11 00:00:00,LINK/USD,3.23824,3.43693,3.07000,3.29417,3.26317,272155.66830702,896527.037866936,992
1586476800,2020-04-10 00:00:00,LINK/USD,3.31617,3.32920,2.95309,3.21535,3.10777,759276.14392972,2441338.5493844254,2280
1586390400,2020-04-09 00:00:00,LINK/USD,3.16496,3.46900,3.12567,3.32594,3.30079,631288.08799463,2099626.3033848596,1895
1586304000,2020-04-08 00:00:00,LINK/USD,2.71787,3.26900,2.71787,3.16668,3.04016,457135.24561710,1447601.039590758,1316
1586217600,2020-04-07 00:00:00,LINK/USD,2.56362,2.91000,2.56223,2.73284,2.72217,735520.87934187,2010060.879900636,1806
1586131200,2020-04-06 00:00:00,LINK/USD,2.28468,2.56364,2.28238,2.56364,2.45382,294281.63626178,754432.1739861496,709
1586044800,2020-04-05 00:00:00,LINK/USD,2.32076,2.32076,2.25000,2.27233,2.28896,88828.70151728,201848.1233187609,228
1585958400,2020-04-04 00:00:00,LINK/USD,2.29803,2.34280,2.26028,2.31677,2.29379,91309.63564815,211543.42458056446,323
1585872000,2020-04-03 00:00:00,LINK/USD,2.29640,2.38761,2.27176,2.30620,2.31749,75250.02358921,173541.6044014361,304
1585785600,2020-04-02 00:00:00,LINK/USD,2.29299,2.44500,2.26249,2.29278,2.34083,277056.51693464,635229.6408974039,755
1585699200,2020-04-01 00:00:00,LINK/USD,2.26937,2.29900,2.15438,2.27520,2.19591,223458.91392017,508413.7209511707,449
1585612800,2020-03-31 00:00:00,LINK/USD,2.13592,2.30000,2.11856,2.26841,2.20616,175837.53806691,398871.6297263593,431
1585526400,2020-03-30 00:00:00,LINK/USD,2.01479,2.20365,2.01365,2.15351,2.12205,255392.01338216,549989.2547386154,604
1585440000,2020-03-29 00:00:00,LINK/USD,2.15121,2.15344,2.00333,2.00914,2.06660,208022.96441807,417947.2587309212,418
1585353600,2020-03-28 00:00:00,LINK/USD,2.13782,2.14972,2.03131,2.14340,2.09926,238110.76593378,510366.61570246407,588
1585267200,2020-03-27 00:00:00,LINK/USD,2.33000,2.36997,2.10006,2.13445,2.27259,183123.51283996,390867.9819812526,490
1585180800,2020-03-26 00:00:00,LINK/USD,2.27266,2.31000,2.20467,2.30554,2.26648,177152.60209498,408432.4102340602,359
1585094400,2020-03-25 00:00:00,LINK/USD,2.29131,2.35000,2.19322,2.26808,2.25739,222065.63511380,503662.62568890746,619
1585008000,2020-03-24 00:00:00,LINK/USD,2.26462,2.37863,2.22000,2.31055,2.31208,303375.35335747,700963.9227001023,958
1584921600,2020-03-23 00:00:00,LINK/USD,1.94897,2.30312,1.94229,2.24235,2.12453,251567.03627821,564101.3437984443,1020
1584835200,2020-03-22 00:00:00,LINK/USD,2.25246,2.33248,1.93819,1.99310,2.09987,380226.97864313,757830.3911336224,1237
1584748800,2020-03-21 00:00:00,LINK/USD,2.23818,2.36000,2.13000,2.27285,2.24203,225929.57033528,513504.02393654117,822
1584662400,2020-03-20 00:00:00,LINK/USD,2.26963,2.62411,2.00562,2.26254,2.37406,801166.82480574,1812671.987795979,2823
1584576000,2020-03-19 00:00:00,LINK/USD,1.96347,2.36283,1.90046,2.24031,2.16970,465414.77159037,1042673.3669416218,1918
1584489600,2020-03-18 00:00:00,LINK/USD,1.87998,1.95567,1.77425,1.95312,1.85942,335269.97638892,654822.4962847274,1055
1584403200,2020-03-17 00:00:00,LINK/USD,1.79654,2.08162,1.74885,1.88287,1.95699,393954.52386832,741765.1543559437,1279
1584316800,2020-03-16 00:00:00,LINK/USD,2.07478,2.07558,1.54905,1.78263,1.77773,611047.72007169,1089271.9972313968,2299
1584230400,2020-03-15 00:00:00,LINK/USD,2.12391,2.40481,2.01000,2.09271,2.17028,355066.09304070,743050.3635672033,1205
1584144000,2020-03-14 00:00:00,LINK/USD,2.44113,2.49768,2.07069,2.14235,2.28202,174637.74994616,374135.1835971559,745
1584057600,2020-03-13 00:00:00,LINK/USD,2.04982,2.76304,1.40454,2.44590,2.16463,757163.27593598,1851945.6566118135,4284
1583971200,2020-03-12 00:00:00,LINK/USD,3.82993,3.85000,1.88000,2.07999,2.64196,974315.50673789,2026566.5108597437,4928
1583884800,2020-03-11 00:00:00,LINK/USD,4.08132,4.10894,3.54274,3.81000,3.79364,225474.18610247,859056.6490504107,889
1583798400,2020-03-10 00:00:00,LINK/USD,4.13666,4.21212,3.92595,4.07679,4.05860,193036.53332913,786969.4087108639,858
1583712000,2020-03-09 00:00:00,LINK/USD,4.04754,4.36719,3.61000,4.13252,4.03389,355635.05042727,1469668.958591702,1950
1583625600,2020-03-08 00:00:00,LINK/USD,4.33248,4.45211,3.87597,4.05000,4.17013,408105.80880686,1652828.5256677829,1808
1583539200,2020-03-07 00:00:00,LINK/USD,4.68543,4.69319,4.32000,4.36839,4.49134,130441.94132452,569821.2720626199,632
1583452800,2020-03-06 00:00:00,LINK/USD,4.73000,4.76125,4.54103,4.67699,4.63873,111350.64943358,520785.8738943593,578
1583366400,2020-03-05 00:00:00,LINK/USD,4.66600,4.94995,4.62387,4.73000,4.75439,265395.89586012,1255322.5874183679,1073
1583280000,2020-03-04 00:00:00,LINK/USD,4.59611,4.97000,4.53108,4.63765,4.73116,461218.84623171,2138971.5822264897,1676
1583193600,2020-03-03 00:00:00,LINK/USD,4.19604,4.68011,4.14840,4.56379,4.43243,263092.31555561,1200698.0788095375,1162
1583107200,2020-03-02 00:00:00,LINK/USD,3.85398,4.34165,3.82090,4.23521,4.19103,207950.27822510,880713.0978417258,810
1583020800,2020-03-01 00:00:00,LINK/USD,4.05468,4.27983,3.77311,3.88060,3.92661,151127.90069379,586466.9314323214,644
1582934400,2020-02-29 00:00:00,LINK/USD,4.16854,4.37049,4.06513,4.06514,4.22505,184073.25345206,748283.5455381072,751
1582848000,2020-02-28 00:00:00,LINK/USD,3.95228,4.24144,3.75682,4.17157,3.99805,167415.10779819,698383.8412376954,803
1582761600,2020-02-27 00:00:00,LINK/USD,3.55840,4.12028,3.44398,3.95510,3.83555,158770.76788284,627954.2640534205,898
1582675200,2020-02-26 00:00:00,LINK/USD,3.48334,3.85676,3.30000,3.57301,3.55924,272111.32980266,972256.5024982021,1275
1582588800,2020-02-25 00:00:00,LINK/USD,3.91564,3.94385,3.48400,3.49175,3.68271,209568.15135853,731759.5925061472,767
1582502400,2020-02-24 00:00:00,LINK/USD,4.26462,4.28259,3.78543,3.91736,3.97957,130982.02804805,513103.7573943091,680
1582416000,2020-02-23 00:00:00,LINK/USD,4.11489,4.38454,4.06578,4.27574,4.24267,95250.91471236,407268.1460722261,445
1582329600,2020-02-22 00:00:00,LINK/USD,4.29692,4.29783,3.52500,4.08493,4.08910,99377.26382985,405949.1663364691,552
1582243200,2020-02-21 00:00:00,LINK/USD,4.22175,4.51120,4.20461,4.30274,4.33192,42494.45753884,182842.60223066842,314
1582156800,2020-02-20 00:00:00,LINK/USD,4.39714,4.47800,4.09672,4.27256,4.25273,200076.93960613,854840.7290835669,877
1582070400,2020-02-19 00:00:00,LINK/USD,4.57000,4.87742,4.20001,4.38277,4.60051,239880.52517585,1051341.16932496,1219
1581984000,2020-02-18 00:00:00,LINK/USD,4.30247,4.63368,4.15881,4.56017,4.47004,92022.13390425,419636.5743661438,618
1581897600,2020-02-17 00:00:00,LINK/USD,4.53371,4.61147,3.85424,4.30117,4.22818,191573.42601460,823989.872771217,1080
1581811200,2020-02-16 00:00:00,LINK/USD,4.28490,4.85980,4.04099,4.46346,4.48013,204230.32703208,911573.8954946079,1477
1581724800,2020-02-15 00:00:00,LINK/USD,4.45900,4.68000,4.05313,4.28909,4.41297,283512.45932630,1216010.45417184,1714
1581638400,2020-02-14 00:00:00,LINK/USD,3.86942,4.50000,3.78859,4.41837,4.25831,279608.48447554,1235413.7395521917,1788
1581552000,2020-02-13 00:00:00,LINK/USD,4.00704,4.13398,3.71933,3.89333,3.88329,163903.74469037,638131.3663153582,1020
1581465600,2020-02-12 00:00:00,LINK/USD,4.02613,4.21710,3.62500,4.00704,4.01259,266353.39713275,1067288.7164468146,1567
1581379200,2020-02-11 00:00:00,LINK/USD,3.38570,4.02263,3.35158,4.02185,3.73977,229106.35951450,921431.4120133918,1064
1581292800,2020-02-10 00:00:00,LINK/USD,3.49914,3.49918,3.28178,3.41686,3.37341,57588.20802382,196770.84446826958,402
1581206400,2020-02-09 00:00:00,LINK/USD,3.41656,3.51000,3.23530,3.51000,3.38769,119614.83453052,419848.0692021252,592
1581120000,2020-02-08 00:00:00,LINK/USD,3.33593,3.47714,3.13107,3.42511,3.33571,105705.53292539,362053.0778780825,553
1581033600,2020-02-07 00:00:00,LINK/USD,2.89091,3.35931,2.88061,3.33383,3.18668,265862.34294190,886339.8547699945,1091
1580947200,2020-02-06 00:00:00,LINK/USD,2.84673,2.93785,2.80017,2.88728,2.88323,46404.64202194,133983.19481710694,260
1580860800,2020-02-05 00:00:00,LINK/USD,2.74670,2.89970,2.74614,2.84427,2.83594,52605.34004484,149623.79052933704,304
1580774400,2020-02-04 00:00:00,LINK/USD,2.78062,2.80157,2.67551,2.73375,2.72557,49830.28726024,136223.54779768112,250
1580688000,2020-02-03 00:00:00,LINK/USD,2.81478,2.88281,2.73875,2.77402,2.80972,29099.54074446,80722.70801594693,178
1580601600,2020-02-02 00:00:00,LINK/USD,2.80411,2.88173,2.73133,2.82382,2.81847,29415.24400593,83063.35432882525,160
1580515200,2020-02-01 00:00:00,LINK/USD,2.82604,2.87453,2.73866,2.85000,2.80785,65434.35632796,186487.915534686,194
1580428800,2020-01-31 00:00:00,LINK/USD,2.89891,2.90000,2.76571,2.82679,2.82918,54587.93676672,154308.63377279643,334
1580342400,2020-01-30 00:00:00,LINK/USD,2.72843,2.94498,1.96459,2.91377,2.82524,209964.94710904,611789.5639379075,591
1580256000,2020-01-29 00:00:00,LINK/USD,2.65735,2.82009,2.64823,2.77155,2.72981,73161.46165569,202770.6490518276,392
1580169600,2020-01-28 00:00:00,LINK/USD,2.59784,2.67641,2.59500,2.63762,2.61901,46378.33454370,122328.42275915401,198
1580083200,2020-01-27 00:00:00,LINK/USD,2.57337,2.66078,2.57337,2.59554,2.61212,46597.13182478,120944.71953648949,203
1579996800,2020-01-26 00:00:00,LINK/USD,2.42687,2.57500,2.42687,2.55888,2.52535,58958.97033616,150868.93001379308,256
1579910400,2020-01-25 00:00:00,LINK/USD,2.50285,2.50305,2.41914,2.45810,2.44633,16432.53627132,40392.81740853169,100
1579824000,2020-01-24 00:00:00,LINK/USD,2.45077,2.52631,2.36321,2.47163,2.45277,43271.29437101,106950.62930621946,367
1579737600,2020-01-23 00:00:00,LINK/USD,2.61753,2.61753,2.42019,2.45111,2.49417,96504.94987380,236544.2476851699,562
1579651200,2020-01-22 00:00:00,LINK/USD,2.67400,2.67772,2.61214,2.62994,2.64335,21300.61871591,56019.34918572035,109
1579564800,2020-01-21 00:00:00,LINK/USD,2.68202,2.73999,2.58460,2.64102,2.65705,63492.09651640,167683.89674174273,260
1579478400,2020-01-20 00:00:00,LINK/USD,2.62651,2.76471,2.53943,2.70513,2.68693,50064.29018794,135430.41331610215,265
1579392000,2020-01-19 00:00:00,LINK/USD,2.74275,2.84730,2.52212,2.60270,2.65005,64501.43404208,167877.88238132163,400
1579305600,2020-01-18 00:00:00,LINK/USD,2.68597,2.78733,2.59074,2.76378,2.70037,31764.96151738,87791.3653425045,250
1579219200,2020-01-17 00:00:00,LINK/USD,2.50198,2.87411,2.46831,2.71930,2.67775,185412.67695968,504192.6924564578,823
1579132800,2020-01-16 00:00:00,LINK/USD,2.40039,2.50413,2.30000,2.48644,2.42266,56729.67218873,141054.92611694583,346
1579046400,2020-01-15 00:00:00,LINK/USD,2.37040,2.56111,2.34322,2.40039,2.45432,101954.67366451,244730.97911755316,652
1578960000,2020-01-14 00:00:00,LINK/USD,2.19395,2.45838,2.18360,2.38500,2.36615,175392.71106193,418311.615882703,742
1578873600,2020-01-13 00:00:00,LINK/USD,2.23003,2.23003,2.15375,2.19686,2.19303,32850.01187611,72166.87709015101,144
1578787200,2020-01-12 00:00:00,LINK/USD,2.27050,2.30289,2.21552,2.24562,2.26969,42885.43142035,96304.38250616638,165
1578700800,2020-01-11 00:00:00,LINK/USD,2.22823,2.34779,2.22823,2.28321,2.29191,64962.59728872,148323.25175557839,363
1578614400,2020-01-10 00:00:00,LINK/USD,2.19036,2.27876,2.14994,2.22789,2.20538,53552.29823713,119308.62971951955,499
1578528000,2020-01-09 00:00:00,LINK/USD,2.18206,2.22461,2.10994,2.17167,2.15645,33309.74190262,72337.76719766279,292
1578441600,2020-01-08 00:00:00,LINK/USD,2.10497,2.34714,2.10497,2.17058,2.21450,159358.24398123,345899.81722077826,976
1578355200,2020-01-07 00:00:00,LINK/USD,1.94750,2.12565,1.91742,2.11631,2.04811,116078.93409794,245659.00902081138,689
1578268800,2020-01-06 00:00:00,LINK/USD,1.80407,1.94210,1.80407,1.94210,1.89335,51840.94830742,100680.30570784038,219
1578182400,2020-01-05 00:00:00,LINK/USD,1.83071,1.84023,1.79631,1.80130,1.81908,19177.15056540,34543.80131345502,134
1578096000,2020-01-04 00:00:00,LINK/USD,1.80492,1.84067,1.78057,1.82585,1.80729,4596.43998747,8392.4099511221,43
1578009600,2020-01-03 00:00:00,LINK/USD,1.71599,1.81878,1.69495,1.80037,1.78334,30842.26804431,55527.494118934395,128
1577923200,2020-01-02 00:00:00,LINK/USD,1.79048,1.80123,1.71311,1.72060,1.75644,22705.17637507,39066.52647094544,119
1577836800,2020-01-01 00:00:00,LINK/USD,1.79077,1.83772,1.77856,1.79751,1.80974,24530.81656342,44094.388080913086,103
1577750400,2019-12-31 00:00:00,LINK/USD,1.81319,1.81972,1.74512,1.76279,1.77188,31535.20873771,55589.950610747816,106
1577664000,2019-12-30 00:00:00,LINK/USD,1.87826,1.88333,1.80295,1.81834,1.85859,10091.70994023,18350.159852717818,77
1577577600,2019-12-29 00:00:00,LINK/USD,1.87197,1.91047,1.84184,1.89504,1.86206,13053.40930599,24736.73277122329,61
1577491200,2019-12-28 00:00:00,LINK/USD,1.87409,1.89274,1.86660,1.87612,1.88770,11852.63142760,22236.95887394891,52
1577404800,2019-12-27 00:00:00,LINK/USD,1.86871,1.91264,1.84875,1.87818,1.87418,8329.32146659,15643.964992120005,78
1577318400,2019-12-26 00:00:00,LINK/USD,1.79600,1.95000,1.76979,1.86058,1.87261,19921.38345281,37065.32762462923,140
1577232000,2019-12-25 00:00:00,LINK/USD,1.81933,1.83946,1.76396,1.83946,1.78074,11670.50776632,21467.43221583499,64
1577145600,2019-12-24 00:00:00,LINK/USD,1.85552,1.87281,1.83011,1.84851,1.84645,72788.65605516,134550.5586045238,339
1577059200,2019-12-23 00:00:00,LINK/USD,1.92987,1.95875,1.85200,1.85200,1.90745,90081.56718955,166831.0624350466,432
1576972800,2019-12-22 00:00:00,LINK/USD,1.86399,1.95446,1.85908,1.93081,1.93534,99050.87265176,191248.41542474471,516
1576886400,2019-12-21 00:00:00,LINK/USD,1.92493,1.92493,1.85438,1.86405,1.88615,42130.24877863,78532.89023580524,217
1576800000,2019-12-20 00:00:00,LINK/USD,1.79969,1.91964,1.78103,1.91964,1.87383,68005.74323879,130546.54495091084,427
1576713600,2019-12-19 00:00:00,LINK/USD,1.85228,1.85228,1.75480,1.80033,1.80607,38599.41533828,69491.68541596564,221
1576627200,2019-12-18 00:00:00,LINK/USD,1.74766,1.90094,1.62776,1.87727,1.78432,92008.73408951,172725.23624421444,534
1576540800,2019-12-17 00:00:00,LINK/USD,1.96420,1.99460,1.70724,1.75912,1.80589,111660.70775051,196424.58421807716,502
1576454400,2019-12-16 00:00:00,LINK/USD,2.05370,2.06018,1.95959,1.96639,1.99007,119416.43696050,234819.28747475758,398
1576368000,2019-12-15 00:00:00,LINK/USD,1.97652,2.11000,1.97000,2.07365,2.01456,61947.70256027,128457.8534141039,206
1576281600,2019-12-14 00:00:00,LINK/USD,2.07919,2.08868,1.97903,1.99843,2.01391,25196.18160570,50352.80520627905,174
1576195200,2019-12-13 00:00:00,LINK/USD,2.10388,2.11210,2.06761,2.07375,2.09327,18925.71962608,39247.2110745834,128
1576108800,2019-12-12 00:00:00,LINK/USD,2.17676,2.19107,2.04594,2.10647,2.10473,86168.32895425,181510.999892259,329
1576022400,2019-12-11 00:00:00,LINK/USD,2.28112,2.29174,2.15166,2.16844,2.21019,37347.75238036,80986.36017166782,255
1575936000,2019-12-10 00:00:00,LINK/USD,2.09273,2.27216,2.06934,2.26603,2.19856,93401.78431462,211651.24531045838,644
1575849600,2019-12-09 00:00:00,LINK/USD,2.06289,2.08426,2.02550,2.08425,2.06286,25852.86179670,53883.82719977197,130
1575763200,2019-12-08 00:00:00,LINK/USD,2.03632,2.08318,2.00700,2.06559,2.04311,23955.02929541,49481.26896230594,107
1575676800,2019-12-07 00:00:00,LINK/USD,2.09899,2.10717,2.04092,2.04092,2.09611,230413.50602548,470255.5327175226,331
1575590400,2019-12-06 00:00:00,LINK/USD,2.03000,2.09999,1.97948,2.07846,2.05055,122474.29428617,254557.9217020329,411
1575504000,2019-12-05 00:00:00,LINK/USD,2.03037,2.06000,1.97000,2.03000,2.00959,184185.05170301,373895.65495711024,447
1575417600,2019-12-04 00:00:00,LINK/USD,2.11934,2.17233,2.00004,2.04110,2.07243,30824.37378149,62915.62932539925,241
1575331200,2019-12-03 00:00:00,LINK/USD,2.10725,2.19406,2.06423,2.12692,2.12963,18392.77604629,39119.96322837513,119
1575244800,2019-12-02 00:00:00,LINK/USD,2.15200,2.15745,2.06075,2.10201,2.10770,31123.38560092,65421.66776698984,161
1575158400,2019-12-01 00:00:00,LINK/USD,2.21698,2.21698,2.13000,2.16450,2.15571,19098.92164548,41339.61590164146,104
1575072000,2019-11-30 00:00:00,LINK/USD,2.34153,2.34988,2.20605,2.23671,2.24753,16864.55948902,37721.12885468593,114
1574985600,2019-11-29 00:00:00,LINK/USD,2.28192,2.36766,2.28177,2.33432,2.33933,38857.12664188,90704.96786267332,181
1574899200,2019-11-28 00:00:00,LINK/USD,2.22180,2.31796,2.18770,2.27184,2.26158,35620.47949453,80924.03013485305,178
1574812800,2019-11-27 00:00:00,LINK/USD,2.25000,2.28300,2.10553,2.23109,2.23118,44732.75437777,99802.80096469886,310
1574726400,2019-11-26 00:00:00,LINK/USD,2.26878,2.35099,2.15479,2.25269,2.23703,40899.25753789,92133.34846302941,247
1574640000,2019-11-25 00:00:00,LINK/USD,2.21653,2.39000,2.02223,2.26513,2.14258,134786.00061561,305307.8135744367,480
1574553600,2019-11-24 00:00:00,LINK/USD,2.43920,2.43920,2.20447,2.21337,2.30546,44799.47244721,99157.80833048119,239
1574467200,2019-11-23 00:00:00,LINK/USD,2.33366,2.46231,2.24095,2.42574,2.35829,60610.25469806,147024.71923127206,261
1574380800,2019-11-22 00:00:00,LINK/USD,2.53323,2.57192,2.11136,2.35748,2.21036,334268.43431680,788031.1485331695,760
