unix,date,symbol,open,high,low,close,vwap,Volume ETH,Volume USD,tradecount
1510016400.0,2017-11-06 08-PM,ETH/USD,298.27,302,297.88,301.38,301.38,557.68,167746.82,NULL
1510012800.0,2017-11-06 07-PM,ETH/USD,298.5,299.15,297,298.27,298.27,189.0,56316.5,NULL
1510009200.0,2017-11-06 06-PM,ETH/USD,299.65,300.42,297.56,298.5,298.5,921.0,274845.45,NULL
1510005600.0,2017-11-06 05-PM,ETH/USD,299.13,300.92,299,299.65,299.65,594.15,177860.56,NULL
1510002000.0,2017-11-06 04-PM,ETH/USD,299.79,302.72,299,299.13,299.13,294.52,88625.76,NULL
1509998400.0,2017-11-06 03-PM,ETH/USD,299.17,304.21,299,299.79,299.79,542.0,163879.85,NULL
1509994800.0,2017-11-06 02-PM,ETH/USD,300.02,303,299,299.17,299.17,710.57,213936.8,NULL
1509991200.0,2017-11-06 01-PM,ETH/USD,300.58,301,299.22,300.02,300.02,408.87,122709.81,NULL
1509987600.0,2017-11-06 12-PM,ETH/USD,301.32,302.57,299.81,300.58,300.58,494.83,148977.42,NULL
1509984000.0,2017-11-06 11-AM,ETH/USD,304,304,300.54,301.32,301.32,647.45,195755.51,NULL
1509980400.0,2017-11-06 10-AM,ETH/USD,299.85,304,299.29,304,304,670.59,202700.14,NULL
1509976800.0,2017-11-06 09-AM,ETH/USD,300.31,301.98,298.27,299.85,299.85,536.33,161046.26,NULL
1509973200.0,2017-11-06 08-AM,ETH/USD,302.45,303.51,299.04,300.31,300.31,1004.14,302565.57,NULL
1509969600.0,2017-11-06 07-AM,ETH/USD,299.88,303,299.88,302.45,302.45,924.71,279375.84,NULL
1509966000.0,2017-11-06 06-AM,ETH/USD,299.84,301,298.57,299.88,299.88,1098.73,329591.47,NULL
1509962400.0,2017-11-06 05-AM,ETH/USD,296.92,299.9,296.92,299.84,299.84,540.74,161328.72,NULL
1509958800.0,2017-11-06 04-AM,ETH/USD,296.49,297.9,295.4,296.92,296.92,617.55,183176.63,NULL
1509955200.0,2017-11-06 03-AM,ETH/USD,294.88,297,294.5,296.49,296.49,217.36,64239.2,NULL
1509951600.0,2017-11-06 02-AM,ETH/USD,294.8,295.83,293.6,294.88,294.88,515.65,151905.6,NULL
1509948000.0,2017-11-06 01-AM,ETH/USD,294.34,295,292,294.8,294.8,654.28,191799.26,NULL
1509944400.0,2017-11-06 12-AM,ETH/USD,292.05,294.39,292.05,294.34,294.34,532.43,155974.04,NULL
1509940800.0,2017-11-05 11-PM,ETH/USD,293.01,293.94,292,292.05,292.05,383.23,112201.83,NULL
1509937200.0,2017-11-05 10-PM,ETH/USD,294.5,295.12,293,293.01,293.01,339.71,99892.79,NULL
1509933600.0,2017-11-05 09-PM,ETH/USD,294.61,295.74,293.51,294.5,294.5,449.44,132153.58,NULL
1509930000.0,2017-11-05 08-PM,ETH/USD,293.79,295,292.62,294.61,294.61,290.58,85269.68,NULL
1509926400.0,2017-11-05 07-PM,ETH/USD,294.62,296.5,291.3,293.79,293.79,874.11,255916.81,NULL
1509922800.0,2017-11-05 06-PM,ETH/USD,294.61,295.6,293.63,294.62,294.62,322.6,95148.53,NULL
1509919200.0,2017-11-05 05-PM,ETH/USD,296.55,296.56,293.12,294.61,294.61,180.2,53160.5,NULL
1509915600.0,2017-11-05 04-PM,ETH/USD,296,296.97,295.46,296.55,296.55,163.86,48587.99,NULL
1509912000.0,2017-11-05 03-PM,ETH/USD,294.44,296.78,293.98,296,296,182.43,53876.05,NULL
1509908400.0,2017-11-05 02-PM,ETH/USD,295.15,295.67,293.01,294.44,294.44,863.73,254219.46,NULL
1509904800.0,2017-11-05 01-PM,ETH/USD,295.15,296.16,295.15,295.15,295.15,197.09,58206.06,NULL
1509901200.0,2017-11-05 12-PM,ETH/USD,295.77,296.56,295.15,295.15,295.15,271.12,80176.13,NULL
1509897600.0,2017-11-05 11-AM,ETH/USD,295.72,297,295.4,295.77,295.77,344.66,102017.62,NULL
1509894000.0,2017-11-05 10-AM,ETH/USD,296.49,297.34,295.1,295.72,295.72,260.15,77071.34,NULL
1509890400.0,2017-11-05 09-AM,ETH/USD,296.98,297.21,295.01,296.49,296.49,235.94,69958.47,NULL
1509886800.0,2017-11-05 08-AM,ETH/USD,296.5,297.27,295.01,296.98,296.98,337.47,100015.91,NULL
1509883200.0,2017-11-05 07-AM,ETH/USD,296.79,297.4,295.99,296.5,296.5,328.64,97397.51,NULL
1509879600.0,2017-11-05 06-AM,ETH/USD,297.21,297.99,295.15,296.79,296.79,353.5,104994.78,NULL
1509876000.0,2017-11-05 05-AM,ETH/USD,298,298.36,297,297.21,297.21,97.97,29137.93,NULL
1509872400.0,2017-11-05 04-AM,ETH/USD,298.94,299,298,298,298,506.17,151107.99,NULL
1509868800.0,2017-11-05 03-AM,ETH/USD,298.65,299,298.6,298.94,298.94,122.66,36664.27,NULL
1509865200.0,2017-11-05 02-AM,ETH/USD,298.5,299.97,298.5,298.65,298.65,223.17,66690.32,NULL
1509861600.0,2017-11-05 01-AM,ETH/USD,298.58,299.71,298.5,298.5,298.5,181.31,54164.36,NULL
1509854400.0,2017-11-05 12-AM,ETH/USD,298.78,299.66,298.5,298.5,298.5,170.92,51073.0,NULL
1509850800.0,2017-11-04 11-PM,ETH/USD,299.19,299.19,298.5,298.78,298.78,158.64,47369.56,NULL
1509847200.0,2017-11-04 10-PM,ETH/USD,298.99,299.2,298.46,299.19,299.19,39.62,11842.02,NULL
1509843600.0,2017-11-04 09-PM,ETH/USD,298.19,299.2,297.36,298.99,298.99,154.97,46241.6,NULL
1509840000.0,2017-11-04 08-PM,ETH/USD,299.41,300.57,298.07,298.19,298.19,810.75,242748.91,NULL
1509836400.0,2017-11-04 07-PM,ETH/USD,298,299.5,297.97,299.41,299.41,869.31,260181.65,NULL
1509832800.0,2017-11-04 06-PM,ETH/USD,297.69,298,296.07,298,298,362.4,107845.55,NULL
1509829200.0,2017-11-04 05-PM,ETH/USD,298.06,298.11,297.47,297.69,297.69,182.99,54522.56,NULL
1509825600.0,2017-11-04 04-PM,ETH/USD,298.99,299.5,298,298.06,298.06,159.02,47494.25,NULL
1509822000.0,2017-11-04 03-PM,ETH/USD,299.03,299.08,298.3,298.99,298.99,54.51,16288.24,NULL
1509818400.0,2017-11-04 02-PM,ETH/USD,298,299.03,298,299.03,299.03,382.41,114251.34,NULL
1509814800.0,2017-11-04 01-PM,ETH/USD,297.3,298.39,296.02,298,298,515.91,153516.28,NULL
1509811200.0,2017-11-04 12-PM,ETH/USD,299.73,299.95,297.3,297.3,297.3,418.14,124995.67,NULL
1509807600.0,2017-11-04 11-AM,ETH/USD,300.93,301.06,299.06,299.73,299.73,129.54,38925.22,NULL
1509804000.0,2017-11-04 10-AM,ETH/USD,300.73,301.32,299,300.93,300.93,1977.56,593360.51,NULL
1509800400.0,2017-11-04 09-AM,ETH/USD,303,303,300.17,300.73,300.73,458.15,138064.0,NULL
1509796800.0,2017-11-04 08-AM,ETH/USD,302,303,301.3,303,303,144.4,43657.78,NULL
1509793200.0,2017-11-04 07-AM,ETH/USD,301.28,302.38,300.32,302,302,72.12,21731.11,NULL
1509789600.0,2017-11-04 06-AM,ETH/USD,300,303,299.85,301.28,301.28,754.44,227240.86,NULL
1509786000.0,2017-11-04 05-AM,ETH/USD,299.15,300,298.38,300,300,414.43,124295.7,NULL
1509782400.0,2017-11-04 04-AM,ETH/USD,300,300,298.08,299.15,299.15,243.1,72704.73,NULL
1509778800.0,2017-11-04 03-AM,ETH/USD,300.22,300.3,299,300,300,199.01,59709.1,NULL
1509775200.0,2017-11-04 02-AM,ETH/USD,298.5,300.3,298.47,300.22,300.22,176.61,52846.63,NULL
1509771600.0,2017-11-04 01-AM,ETH/USD,298.96,299.88,298,298.5,298.5,292.36,87360.32,NULL
1509768000.0,2017-11-04 12-AM,ETH/USD,296.83,298.96,296,298.96,298.96,386.99,115232.52,NULL
1509764400.0,2017-11-03 11-PM,ETH/USD,294.63,297,294,296.83,296.83,659.54,195094.96,NULL
1509760800.0,2017-11-03 10-PM,ETH/USD,295.43,295.97,294.1,294.63,294.63,657.25,193885.65,NULL
1509757200.0,2017-11-03 09-PM,ETH/USD,300.59,300.98,295.28,295.43,295.43,1789.57,532356.6,NULL
1509753600.0,2017-11-03 08-PM,ETH/USD,304.17,305,300,300.59,300.59,1483.35,450484.62,NULL
1509750000.0,2017-11-03 07-PM,ETH/USD,302.2,305.52,302,304.17,304.17,340.69,103724.65,NULL
1509746400.0,2017-11-03 06-PM,ETH/USD,307.01,309,302.08,302.2,302.2,3349.85,1027263.17,NULL
1509742800.0,2017-11-03 05-PM,ETH/USD,301.5,307.4,301.5,307.01,307.01,3437.16,1047210.21,NULL
1509739200.0,2017-11-03 04-PM,ETH/USD,300.46,301.74,298.25,301.5,301.5,861.44,258732.61,NULL
1509735600.0,2017-11-03 03-PM,ETH/USD,299,300.95,297.24,300.46,300.46,798.24,238767.22,NULL
1509732000.0,2017-11-03 02-PM,ETH/USD,298,299,297.01,299,299,633.48,188860.58,NULL
1509728400.0,2017-11-03 01-PM,ETH/USD,298.5,298.86,297,298,298,485.81,144431.82,NULL
1509724800.0,2017-11-03 12-PM,ETH/USD,300,300.94,297,298.5,298.5,814.78,243448.45,NULL
1509721200.0,2017-11-03 11-AM,ETH/USD,298.02,301.9,297.25,300,300,1191.32,356952.66,NULL
1509717600.0,2017-11-03 10-AM,ETH/USD,298.23,299.35,297.26,298.02,298.02,548.82,163636.45,NULL
1509714000.0,2017-11-03 09-AM,ETH/USD,297.33,299.64,297.33,298.23,298.23,517.1,154320.5,NULL
1509710400.0,2017-11-03 08-AM,ETH/USD,297,299,296,297.33,297.33,1110.13,330040.74,NULL
1509706800.0,2017-11-03 07-AM,ETH/USD,293.86,299,293.44,297,297,2717.64,807196.95,NULL
1509703200.0,2017-11-03 06-AM,ETH/USD,293.1,293.88,291.51,293.86,293.86,1161.79,340335.65,NULL
1509699600.0,2017-11-03 05-AM,ETH/USD,292.9,294.77,292.03,293.1,293.1,461.27,135188.12,NULL
1509696000.0,2017-11-03 04-AM,ETH/USD,292.11,294.82,291.3,292.9,292.9,669.8,196483.23,NULL
1509692400.0,2017-11-03 03-AM,ETH/USD,288.45,292.65,288.45,292.11,292.11,933.17,270877.89,NULL
1509688800.0,2017-11-03 02-AM,ETH/USD,288.32,289.44,288.26,288.45,288.45,175.19,50604.92,NULL
1509685200.0,2017-11-03 01-AM,ETH/USD,289.58,290,287,288.32,288.32,185.46,53583.32,NULL
1509681600.0,2017-11-03 12-AM,ETH/USD,287.23,290,286.5,289.58,289.58,479.88,138395.04,NULL
1509678000.0,2017-11-02 11-PM,ETH/USD,289.94,290.06,286.06,287.23,287.23,1110.18,320143.69,NULL
1509674400.0,2017-11-02 10-PM,ETH/USD,289.17,290.34,288,289.94,289.94,933.44,270265.01,NULL
1509670800.0,2017-11-02 09-PM,ETH/USD,285.45,290,285.45,289.17,289.17,783.94,226152.49,NULL
1509667200.0,2017-11-02 08-PM,ETH/USD,283.75,290.32,283.38,285.45,285.45,764.52,219448.92,NULL
1509663600.0,2017-11-02 07-PM,ETH/USD,285.6,287.85,281.71,283.75,283.75,910.55,258362.71,NULL
1509660000.0,2017-11-02 06-PM,ETH/USD,283.55,286.4,283.5,285.6,285.6,222.21,63262.66,NULL
1509656400.0,2017-11-02 05-PM,ETH/USD,288,288.95,283.55,283.55,283.55,752.17,215401.78,NULL
1509652800.0,2017-11-02 04-PM,ETH/USD,287.2,290,286.24,288,288,858.53,247629.03,NULL
1509649200.0,2017-11-02 03-PM,ETH/USD,287.29,288.1,285.01,287.2,287.2,913.79,261724.77,NULL
1509645600.0,2017-11-02 02-PM,ETH/USD,287.62,288.1,284.18,287.29,287.29,543.73,155491.99,NULL
1509642000.0,2017-11-02 01-PM,ETH/USD,285.94,290.3,285.05,287.62,287.62,905.57,260178.99,NULL
1509638400.0,2017-11-02 12-PM,ETH/USD,287.01,288.12,283.59,285.94,285.94,1666.14,478195.4,NULL
1509634800.0,2017-11-02 11-AM,ETH/USD,289.99,291.2,287.01,287.01,287.01,827.01,238816.92,NULL
1509631200.0,2017-11-02 10-AM,ETH/USD,284.8,290,284.38,289.99,289.99,827.75,238897.88,NULL
1509627600.0,2017-11-02 09-AM,ETH/USD,285.4,287.41,283.04,284.8,284.8,1370.7,391745.48,NULL
1509624000.0,2017-11-02 08-AM,ETH/USD,289,289,285,285.4,285.4,2194.96,630076.1,NULL
1509620400.0,2017-11-02 07-AM,ETH/USD,280,290.41,277.7,289,289,1973.86,558926.23,NULL
1509616800.0,2017-11-02 06-AM,ETH/USD,282.37,284.74,280,280,280,595.4,167224.37,NULL
1509613200.0,2017-11-02 05-AM,ETH/USD,281.5,282.46,280.05,282.37,282.37,980.89,275828.2,NULL
1509609600.0,2017-11-02 04-AM,ETH/USD,283.58,285.37,280.23,281.5,281.5,2067.6,585574.89,NULL
1509606000.0,2017-11-02 03-AM,ETH/USD,283.61,285.7,282.9,283.58,283.58,1450.8,411965.71,NULL
1509602400.0,2017-11-02 02-AM,ETH/USD,285.5,287.45,283.52,283.61,283.61,1474.7,420982.51,NULL
1509598800.0,2017-11-02 01-AM,ETH/USD,287.5,287.5,285.17,285.5,285.5,1424.85,407738.17,NULL
1509595200.0,2017-11-02 12-AM,ETH/USD,286.82,289.62,286.56,287.5,287.5,1818.48,524346.11,NULL
1509591600.0,2017-11-01 11-PM,ETH/USD,287.3,288.33,285.7,286.82,286.82,1696.21,486588.45,NULL
1509588000.0,2017-11-01 10-PM,ETH/USD,286.48,293,286.01,287.3,287.3,2285.39,661246.75,NULL
1509584400.0,2017-11-01 09-PM,ETH/USD,290,292,279,286.48,286.48,5748.06,1634919.36,NULL
1509580800.0,2017-11-01 08-PM,ETH/USD,290.1,292.39,290,290,290,1984.41,577562.22,NULL
1509577200.0,2017-11-01 07-PM,ETH/USD,293.04,294.06,290,290.1,290.1,2070.75,603491.03,NULL
1509573600.0,2017-11-01 06-PM,ETH/USD,296.5,296.62,291.3,293.04,293.04,2384.44,701833.32,NULL
1509570000.0,2017-11-01 05-PM,ETH/USD,298.93,299.12,296,296.5,296.5,962.89,286005.49,NULL
1509566400.0,2017-11-01 04-PM,ETH/USD,298.8,299.94,297.94,298.93,298.93,1067.38,318872.62,NULL
1509562800.0,2017-11-01 03-PM,ETH/USD,298,298.99,297.2,298.8,298.8,811.29,241818.09,NULL
1509559200.0,2017-11-01 02-PM,ETH/USD,297.96,299.09,297.04,298,298,189.36,56373.05,NULL
1509555600.0,2017-11-01 01-PM,ETH/USD,298.64,298.76,296.37,297.96,297.96,708.92,210976.29,NULL
1509552000.0,2017-11-01 12-PM,ETH/USD,299.25,299.26,298.05,298.64,298.64,579.64,172958.1,NULL
1509548400.0,2017-11-01 11-AM,ETH/USD,301.35,302.15,298.12,299.25,299.25,649.1,194840.42,NULL
1509544800.0,2017-11-01 10-AM,ETH/USD,298.84,302.71,298.84,301.35,301.35,1320.57,396203.71,NULL
1509541200.0,2017-11-01 09-AM,ETH/USD,300.93,300.97,298,298.84,298.84,953.71,285326.28,NULL
1509537600.0,2017-11-01 08-AM,ETH/USD,296.74,300.95,296,300.93,300.93,1051.62,313545.25,NULL
1509534000.0,2017-11-01 07-AM,ETH/USD,298,298.92,296.04,296.74,296.74,1128.6,335767.92,NULL
1509530400.0,2017-11-01 06-AM,ETH/USD,301.67,302.18,298,298,298,3757.61,1129685.7,NULL
1509526800.0,2017-11-01 05-AM,ETH/USD,302.98,305.82,301.61,301.67,301.67,784.71,238164.95,NULL
1509523200.0,2017-11-01 04-AM,ETH/USD,303.44,305.13,302.81,302.98,302.98,281.48,85484.34,NULL
1509519600.0,2017-11-01 03-AM,ETH/USD,304.54,305.22,303.14,303.44,303.44,329.55,100171.22,NULL
1509516000.0,2017-11-01 02-AM,ETH/USD,302.73,305.64,302.73,304.54,304.54,406.44,123577.46,NULL
1509512400.0,2017-11-01 01-AM,ETH/USD,302.5,303.63,302.28,302.73,302.73,402.91,121979.38,NULL
1509508800.0,2017-11-01 12-AM,ETH/USD,303.2,303.54,301.42,302.5,302.5,2248.18,678461.93,NULL
1509505200.0,2017-10-31 11-PM,ETH/USD,303.46,303.99,302,303.2,303.2,565.59,171389.63,NULL
1509501600.0,2017-10-31 10-PM,ETH/USD,303.04,304.57,302,303.46,303.46,694.85,210539.86,NULL
1509498000.0,2017-10-31 09-PM,ETH/USD,304,304.24,303,303.04,303.04,406.99,123540.81,NULL
1509494400.0,2017-10-31 08-PM,ETH/USD,304.12,305.3,304,304,304,633.72,192806.59,NULL
1509490800.0,2017-10-31 07-PM,ETH/USD,306,306.2,304.12,304.12,304.12,1580.52,482698.67,NULL
1509487200.0,2017-10-31 06-PM,ETH/USD,306.1,307.71,305.5,306,306,1116.77,341707.24,NULL
1509483600.0,2017-10-31 05-PM,ETH/USD,306.53,307.01,306,306.1,306.1,808.23,247731.75,NULL
1509480000.0,2017-10-31 04-PM,ETH/USD,306.21,307,306.06,306.53,306.53,400.73,122776.55,NULL
1509476400.0,2017-10-31 03-PM,ETH/USD,306.6,307.12,306.15,306.21,306.21,606.9,186019.88,NULL
1509472800.0,2017-10-31 02-PM,ETH/USD,307.19,307.65,306.6,306.6,306.6,318.64,97808.04,NULL
1509469200.0,2017-10-31 01-PM,ETH/USD,307.38,308.18,306.2,307.19,307.19,340.16,104415.71,NULL
1509465600.0,2017-10-31 12-PM,ETH/USD,307.4,308.87,306.2,307.38,307.38,356.81,109731.74,NULL
1509462000.0,2017-10-31 11-AM,ETH/USD,306.36,309.38,306,307.4,307.4,736.39,225962.17,NULL
1509458400.0,2017-10-31 10-AM,ETH/USD,307.34,309,306,306.36,306.36,912.69,280859.93,NULL
1509454800.0,2017-10-31 09-AM,ETH/USD,306.92,308.99,306.07,307.34,307.34,586.36,180305.41,NULL
1509451200.0,2017-10-31 08-AM,ETH/USD,307.8,308,306.89,306.92,306.92,117.71,36190.3,NULL
1509447600.0,2017-10-31 07-AM,ETH/USD,306.94,307.97,306.94,307.8,307.8,317.03,97481.97,NULL
1509444000.0,2017-10-31 06-AM,ETH/USD,307.44,307.78,306.86,306.94,306.94,93.79,28817.24,NULL
1509440400.0,2017-10-31 05-AM,ETH/USD,307.37,307.6,306,307.44,307.44,629.09,193161.43,NULL
1509436800.0,2017-10-31 04-AM,ETH/USD,306.34,307.58,306.25,307.37,307.37,595.56,182892.48,NULL
1509433200.0,2017-10-31 03-AM,ETH/USD,307.56,307.84,306.34,306.34,306.34,199.92,61383.95,NULL
1509429600.0,2017-10-31 02-AM,ETH/USD,308.99,309.34,307.56,307.56,307.56,227.05,70097.76,NULL
1509426000.0,2017-10-31 01-AM,ETH/USD,309.18,309.4,308.34,308.99,308.99,240.03,74145.12,NULL
1509422400.0,2017-10-31 12-AM,ETH/USD,308.18,309.2,308.13,309.18,309.18,399.81,123500.79,NULL
1509418800.0,2017-10-30 11-PM,ETH/USD,308.25,309,307,308.18,308.18,769.36,237193.71,NULL
1509415200.0,2017-10-30 10-PM,ETH/USD,306.71,308.37,306.69,308.25,308.25,331.76,102116.38,NULL
1509411600.0,2017-10-30 09-PM,ETH/USD,307.13,307.92,306.33,306.71,306.71,227.22,69778.25,NULL
1509408000.0,2017-10-30 08-PM,ETH/USD,306.2,307.49,306.11,307.13,307.13,307.12,94219.16,NULL
1509404400.0,2017-10-30 07-PM,ETH/USD,305.52,306.99,305,306.2,306.2,293.67,89837.02,NULL
1509400800.0,2017-10-30 06-PM,ETH/USD,305,306.01,305,305.52,305.52,271.78,83019.68,NULL
1509397200.0,2017-10-30 05-PM,ETH/USD,305.05,305.57,305,305,305,708.68,216164.9,NULL
1509393600.0,2017-10-30 04-PM,ETH/USD,305.21,305.62,305,305.05,305.05,141.17,43071.6,NULL
1509390000.0,2017-10-30 03-PM,ETH/USD,305.41,306.02,305,305.21,305.21,198.68,60701.86,NULL
1509386400.0,2017-10-30 02-PM,ETH/USD,304.01,305.41,304.01,305.41,305.41,390.09,118964.81,NULL
1509382800.0,2017-10-30 01-PM,ETH/USD,305.33,305.83,304,304.01,304.01,1025.33,312563.78,NULL
1509379200.0,2017-10-30 12-PM,ETH/USD,306.96,306.96,304.54,305.33,305.33,268.99,82119.31,NULL
1509375600.0,2017-10-30 11-AM,ETH/USD,305.3,306.97,304.5,306.96,306.96,384.24,117430.46,NULL
1509372000.0,2017-10-30 10-AM,ETH/USD,306.5,306.5,304,305.3,305.3,1554.84,474021.36,NULL
1509368400.0,2017-10-30 09-AM,ETH/USD,306.29,308.22,305.99,306.5,306.5,813.42,249386.42,NULL
1509364800.0,2017-10-30 08-AM,ETH/USD,308.31,308.71,303,306.29,306.29,981.21,299400.23,NULL
1509361200.0,2017-10-30 07-AM,ETH/USD,308.51,308.85,306.59,308.31,308.31,842.5,259103.12,NULL
1509357600.0,2017-10-30 06-AM,ETH/USD,308.8,309.66,307.01,308.51,308.51,524.04,161883.07,NULL
1509354000.0,2017-10-30 05-AM,ETH/USD,308.69,310,308.37,308.8,308.8,1308.41,405180.85,NULL
1509350400.0,2017-10-30 04-AM,ETH/USD,308.59,309.32,307.21,308.69,308.69,421.0,130009.06,NULL
1509346800.0,2017-10-30 03-AM,ETH/USD,307.27,309.74,307,308.59,308.59,1152.45,355199.88,NULL
1509343200.0,2017-10-30 02-AM,ETH/USD,307,308.55,305.87,307.27,307.27,689.98,212018.53,NULL
1509339600.0,2017-10-30 01-AM,ETH/USD,307.02,308.53,306.99,307,307,672.17,206870.98,NULL
1509336000.0,2017-10-30 12-AM,ETH/USD,307.49,308.01,306.95,307.02,307.02,742.92,228642.37,NULL
1509332400.0,2017-10-29 11-PM,ETH/USD,305.9,307.49,305.57,307.49,307.49,787.63,241109.65,NULL
1509328800.0,2017-10-29 10-PM,ETH/USD,307.37,307.4,305.45,305.9,305.9,366.6,112427.67,NULL
1509325200.0,2017-10-29 09-PM,ETH/USD,305,307.4,305,307.37,307.37,1044.26,320459.47,NULL
1509321600.0,2017-10-29 08-PM,ETH/USD,303.95,305,302.26,305,305,754.44,229484.13,NULL
1509318000.0,2017-10-29 07-PM,ETH/USD,303.61,305.05,302.5,303.95,303.95,612.26,186252.83,NULL
1509314400.0,2017-10-29 06-PM,ETH/USD,304,305.98,302.29,303.61,303.61,713.22,216776.29,NULL
1509310800.0,2017-10-29 05-PM,ETH/USD,305.94,306,303.03,304,304,618.93,188551.49,NULL
1509307200.0,2017-10-29 04-PM,ETH/USD,304.27,306,303.82,305.94,305.94,896.07,273475.49,NULL
1509303600.0,2017-10-29 03-PM,ETH/USD,306.47,307.34,303.64,304.27,304.27,496.89,151795.79,NULL
1509300000.0,2017-10-29 02-PM,ETH/USD,306.51,307.95,304.5,306.47,306.47,1762.46,539562.58,NULL
1509296400.0,2017-10-29 01-PM,ETH/USD,306.9,307.5,306.14,306.51,306.51,644.05,197440.19,NULL
1509292800.0,2017-10-29 12-PM,ETH/USD,306.88,308,305.16,306.9,306.9,1201.25,368479.41,NULL
1509289200.0,2017-10-29 11-AM,ETH/USD,307,307.99,304.78,306.88,306.88,1476.59,453145.45,NULL
1509285600.0,2017-10-29 10-AM,ETH/USD,304.89,308,304.65,307,307,582.15,178661.97,NULL
1509282000.0,2017-10-29 09-AM,ETH/USD,308.66,310,304,304.89,304.89,2929.01,904048.55,NULL
1509278400.0,2017-10-29 08-AM,ETH/USD,304.19,308.67,303.67,308.66,308.66,1626.82,496816.38,NULL
1509274800.0,2017-10-29 07-AM,ETH/USD,297.17,307.4,296.2,304.19,304.19,2999.27,908166.04,NULL
1509271200.0,2017-10-29 06-AM,ETH/USD,297.24,298,296.88,297.17,297.17,498.21,148220.6,NULL
1509267600.0,2017-10-29 05-AM,ETH/USD,297.5,297.5,296.95,297.24,297.24,170.89,50807.81,NULL
1509264000.0,2017-10-29 04-AM,ETH/USD,298,298.13,296.88,297.5,297.5,861.24,256107.37,NULL
1509260400.0,2017-10-29 03-AM,ETH/USD,296,298.72,296,298,298,1073.99,319514.41,NULL
1509256800.0,2017-10-29 02-AM,ETH/USD,295,296,295,296,296,140.96,41694.75,NULL
1509253200.0,2017-10-29 01-AM,ETH/USD,295.46,296.01,293.05,295,295,482.54,142040.42,NULL
1509249600.0,2017-10-29 12-AM,ETH/USD,295.54,296.75,293.5,295.46,295.46,360.67,106606.08,NULL
1509246000.0,2017-10-28 11-PM,ETH/USD,295.99,296.19,295,295.54,295.54,41.62,12305.36,NULL
1509242400.0,2017-10-28 10-PM,ETH/USD,295.59,296.31,295,295.99,295.99,108.43,32067.72,NULL
1509238800.0,2017-10-28 09-PM,ETH/USD,294.96,296.46,294.38,295.59,295.59,252.51,74584.22,NULL
1509235200.0,2017-10-28 08-PM,ETH/USD,295.14,295.84,294.77,294.96,294.96,112.69,33252.0,NULL
1509231600.0,2017-10-28 07-PM,ETH/USD,293.94,296.19,293.75,295.14,295.14,200.53,59176.99,NULL
1509228000.0,2017-10-28 06-PM,ETH/USD,294.1,294.99,293.75,293.94,293.94,78.74,23164.47,NULL
1509224400.0,2017-10-28 05-PM,ETH/USD,295.12,295.39,294,294.1,294.1,223.06,65699.72,NULL
1509220800.0,2017-10-28 04-PM,ETH/USD,296,296.03,294.86,295.12,295.12,142.08,42000.47,NULL
1509217200.0,2017-10-28 03-PM,ETH/USD,295.81,296.31,295.41,296,296,96.39,28527.28,NULL
1509213600.0,2017-10-28 02-PM,ETH/USD,296.91,296.91,295.18,295.81,295.81,131.98,39095.08,NULL
1509210000.0,2017-10-28 01-PM,ETH/USD,295.34,296.91,294.88,296.91,296.91,418.03,123867.11,NULL
1509206400.0,2017-10-28 12-PM,ETH/USD,295.3,295.5,294.86,295.34,295.34,320.87,94692.77,NULL
1509202800.0,2017-10-28 11-AM,ETH/USD,295.57,295.76,294.08,295.3,295.3,112.04,33050.44,NULL
1509199200.0,2017-10-28 10-AM,ETH/USD,297,297.5,294.08,295.57,295.57,280.28,83023.12,NULL
1509195600.0,2017-10-28 09-AM,ETH/USD,294.21,297,293.04,297,297,681.87,201058.66,NULL
1509192000.0,2017-10-28 08-AM,ETH/USD,293.92,294.9,293.41,294.21,294.21,476.08,139899.0,NULL
1509188400.0,2017-10-28 07-AM,ETH/USD,294.29,294.53,293.16,293.92,293.92,632.77,185929.6,NULL
1509184800.0,2017-10-28 06-AM,ETH/USD,294.79,295.21,294.29,294.29,294.29,177.39,52271.42,NULL
1509181200.0,2017-10-28 05-AM,ETH/USD,295.31,295.8,294.39,294.79,294.79,277.68,81942.14,NULL
1509177600.0,2017-10-28 04-AM,ETH/USD,295.45,295.91,294.39,295.31,295.31,170.52,50294.95,NULL
1509174000.0,2017-10-28 03-AM,ETH/USD,295.81,295.82,295,295.45,295.45,95.62,28253.95,NULL
1509170400.0,2017-10-28 02-AM,ETH/USD,295.93,296.24,295.68,295.81,295.81,63.69,18849.14,NULL
1509166800.0,2017-10-28 01-AM,ETH/USD,294.67,295.98,294.66,295.93,295.93,200.26,59086.59,NULL
1509163200.0,2017-10-28 12-AM,ETH/USD,295,296.95,294.57,294.67,294.67,415.06,122584.35,NULL
1509159600.0,2017-10-27 11-PM,ETH/USD,296.2,296.31,294.93,295,295,311.84,92118.59,NULL
1509156000.0,2017-10-27 10-PM,ETH/USD,296.84,297.49,296.01,296.2,296.2,208.96,62042.8,NULL
1509152400.0,2017-10-27 09-PM,ETH/USD,297,297.88,296.6,296.84,296.84,369.77,109895.0,NULL
1509148800.0,2017-10-27 08-PM,ETH/USD,297.06,297.66,296.88,297,297,209.88,62367.44,NULL
1509145200.0,2017-10-27 07-PM,ETH/USD,296,297.23,296,297.06,297.06,198.67,58976.32,NULL
