unix,date,symbol,open,high,low,close,vwap,Volume DOT,Volume USD,tradecount
1604613600,2020-11-05 22:00:00,DOT/USD,4.1786,4.2223,4.1786,4.2165,4.2095,17008.47655492,71716.24139382016,78
1604610000,2020-11-05 21:00:00,DOT/USD,4.2492,4.2590,4.1786,4.1786,4.2092,13124.14991653,54840.57284121226,75
1604606400,2020-11-05 20:00:00,DOT/USD,4.2567,4.2753,4.2484,4.2539,4.2615,39110.36778280,166371.59351125293,92
1604602800,2020-11-05 19:00:00,DOT/USD,4.2529,4.2945,4.2476,4.2620,4.2710,9114.05465782,38844.10095162883,73
1604599200,2020-11-05 18:00:00,DOT/USD,4.2706,4.2706,4.2192,4.2604,4.2419,18665.45108507,79522.28780283222,75
1604595600,2020-11-05 17:00:00,DOT/USD,4.2788,4.3039,4.2226,4.2556,4.2720,40823.03867517,173726.52338605345,182
1604592000,2020-11-05 16:00:00,DOT/USD,4.2200,4.3040,4.2200,4.2688,4.2740,94575.73984449,403724.9182481589,391
1604588400,2020-11-05 15:00:00,DOT/USD,4.2300,4.2424,4.1976,4.2108,4.2241,53863.39500868,226807.98370254974,175
1604584800,2020-11-05 14:00:00,DOT/USD,4.1007,4.2315,4.0982,4.2299,4.1887,57931.57443716,245044.76671174308,286
1604581200,2020-11-05 13:00:00,DOT/USD,4.0427,4.1131,4.0365,4.1076,4.0582,11047.66101037,45379.372366195814,105
1604577600,2020-11-05 12:00:00,DOT/USD,4.0715,4.0715,4.0176,4.0358,4.0472,6592.97019039,26607.909094375966,60
1604574000,2020-11-05 11:00:00,DOT/USD,4.0943,4.0943,4.0607,4.0730,4.0842,4510.73039336,18372.20489215528,32
1604570400,2020-11-05 10:00:00,DOT/USD,4.0659,4.0857,4.0465,4.0857,4.0582,10915.08644477,44595.76868739679,66
1604566800,2020-11-05 09:00:00,DOT/USD,4.0817,4.0862,4.0611,4.0611,4.0696,7050.68630005,28633.54213313305,25
1604563200,2020-11-05 08:00:00,DOT/USD,4.1120,4.1120,4.0611,4.0723,4.0784,3821.37123154,15561.770066200343,56
1604559600,2020-11-05 07:00:00,DOT/USD,4.0981,4.1252,4.0981,4.1138,4.1117,6162.78191585,25352.45224542373,58
1604556000,2020-11-05 06:00:00,DOT/USD,4.1296,4.1333,4.1000,4.1000,4.1180,4382.89085834,17969.852519194,39
1604552400,2020-11-05 05:00:00,DOT/USD,4.1407,4.1500,4.1182,4.1246,4.1343,5894.33838412,24311.788099141355,28
1604548800,2020-11-05 04:00:00,DOT/USD,4.1220,4.1442,4.1108,4.1360,4.1191,3020.62831467,12493.31870947512,16
1604545200,2020-11-05 03:00:00,DOT/USD,4.1443,4.1497,4.1208,4.1221,4.1391,3843.28858367,15842.419870746107,25
1604541600,2020-11-05 02:00:00,DOT/USD,4.0995,4.1422,4.0995,4.1301,4.1259,3943.51616935,16287.116131032433,39
1604538000,2020-11-05 01:00:00,DOT/USD,4.0841,4.1032,4.0841,4.1000,4.0856,3379.53927465,13856.111026065,13
1604534400,2020-11-05 00:00:00,DOT/USD,4.1000,4.1185,4.0836,4.0841,4.1004,4418.32319475,18044.873759678474,41
1604530800,2020-11-04 23:00:00,DOT/USD,4.0800,4.1040,4.0646,4.1040,4.0843,2097.38173793,8607.65465246472,32
1604527200,2020-11-04 22:00:00,DOT/USD,4.0996,4.1300,4.0897,4.0897,4.1045,6513.96054711,26640.144449515767,40
1604523600,2020-11-04 21:00:00,DOT/USD,4.1057,4.1264,4.0923,4.0974,4.1032,7615.23689749,31202.67166377553,37
1604520000,2020-11-04 20:00:00,DOT/USD,4.1021,4.1130,4.0538,4.0987,4.0880,8964.51403336,36742.85366853263,58
1604516400,2020-11-04 19:00:00,DOT/USD,4.1342,4.1503,4.0800,4.0983,4.1048,9293.61427736,38088.01939290449,86
1604512800,2020-11-04 18:00:00,DOT/USD,4.0682,4.1543,4.0682,4.1279,4.1178,34546.60227348,142604.9195246981,140
1604509200,2020-11-04 17:00:00,DOT/USD,4.0713,4.1212,4.0662,4.0745,4.0912,46793.56056036,190660.3625031868,246
1604505600,2020-11-04 16:00:00,DOT/USD,3.9500,4.0730,3.9458,4.0562,4.0292,30587.29921586,124068.20307937132,168
1604502000,2020-11-04 15:00:00,DOT/USD,3.9454,3.9615,3.9454,3.9513,3.9533,98126.30119594,387726.4539155177,300
1604498400,2020-11-04 14:00:00,DOT/USD,3.9368,3.9486,3.8999,3.9426,3.9275,46408.41993643,182969.8364413689,181
1604494800,2020-11-04 13:00:00,DOT/USD,3.9635,3.9670,3.9356,3.9384,3.9603,33955.26889452,133729.43101417756,80
1604491200,2020-11-04 12:00:00,DOT/USD,3.9481,3.9668,3.9460,3.9515,3.9495,4273.84802381,16888.110466085214,26
1604487600,2020-11-04 11:00:00,DOT/USD,3.9496,3.9664,3.9420,3.9610,3.9527,3923.05103537,15539.20515110057,31
1604484000,2020-11-04 10:00:00,DOT/USD,3.9468,3.9939,3.9421,3.9477,3.9696,4546.92487438,17949.895326589925,47
1604480400,2020-11-04 09:00:00,DOT/USD,3.9605,3.9800,3.9493,3.9493,3.9654,869.26013690,3432.96905865917,15
1604476800,2020-11-04 08:00:00,DOT/USD,3.9404,3.9793,3.9378,3.9671,3.9505,9539.82212970,37845.428370732865,61
1604473200,2020-11-04 07:00:00,DOT/USD,4.0096,4.0096,3.9081,3.9434,3.9531,10395.48464920,40993.55416565528,122
1604469600,2020-11-04 06:00:00,DOT/USD,4.0131,4.0390,4.0131,4.0333,4.0266,4551.10491662,18355.971460203444,16
1604466000,2020-11-04 05:00:00,DOT/USD,4.0208,4.0339,4.0116,4.0131,4.0224,4204.49756436,16873.069175533114,26
1604462400,2020-11-04 04:00:00,DOT/USD,4.0294,4.0393,4.0247,4.0255,4.0330,1905.90324377,7672.213507796136,14
1604458800,2020-11-04 03:00:00,DOT/USD,4.0099,4.0529,4.0099,4.0370,4.0360,7294.29951923,29447.08715913151,43
1604455200,2020-11-04 02:00:00,DOT/USD,4.0054,4.0337,3.9888,4.0063,3.9910,29113.96296468,116639.2698253975,64
1604451600,2020-11-04 01:00:00,DOT/USD,4.0000,4.0079,3.9700,4.0079,3.9827,6106.08512387,24472.578567958575,43
1604448000,2020-11-04 00:00:00,DOT/USD,4.0368,4.0404,3.9959,3.9982,4.0264,7748.99655844,30982.03803995481,45
1604444400,2020-11-03 23:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604440800,2020-11-03 22:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604437200,2020-11-03 21:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604433600,2020-11-03 20:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604430000,2020-11-03 19:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604426400,2020-11-03 18:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604422800,2020-11-03 17:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604419200,2020-11-03 16:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604415600,2020-11-03 15:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604412000,2020-11-03 14:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604408400,2020-11-03 13:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604404800,2020-11-03 12:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604401200,2020-11-03 11:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604397600,2020-11-03 10:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604394000,2020-11-03 09:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604390400,2020-11-03 08:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604386800,2020-11-03 07:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604383200,2020-11-03 06:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604379600,2020-11-03 05:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604376000,2020-11-03 04:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604372400,2020-11-03 03:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604368800,2020-11-03 02:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604365200,2020-11-03 01:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604361600,2020-11-03 00:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604358000,2020-11-02 23:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604354400,2020-11-02 22:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604350800,2020-11-02 21:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604347200,2020-11-02 20:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604343600,2020-11-02 19:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604340000,2020-11-02 18:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604336400,2020-11-02 17:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604332800,2020-11-02 16:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604329200,2020-11-02 15:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604325600,2020-11-02 14:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604322000,2020-11-02 13:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604318400,2020-11-02 12:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604314800,2020-11-02 11:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604311200,2020-11-02 10:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604307600,2020-11-02 09:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604304000,2020-11-02 08:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604300400,2020-11-02 07:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604296800,2020-11-02 06:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604293200,2020-11-02 05:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604289600,2020-11-02 04:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604286000,2020-11-02 03:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604282400,2020-11-02 02:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604278800,2020-11-02 01:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604275200,2020-11-02 00:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604271600,2020-11-01 23:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604268000,2020-11-01 22:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604264400,2020-11-01 21:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604260800,2020-11-01 20:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604257200,2020-11-01 19:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604253600,2020-11-01 18:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604250000,2020-11-01 17:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604246400,2020-11-01 16:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604242800,2020-11-01 15:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604239200,2020-11-01 14:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604235600,2020-11-01 13:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604232000,2020-11-01 12:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604228400,2020-11-01 11:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604224800,2020-11-01 10:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604221200,2020-11-01 09:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604217600,2020-11-01 08:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604214000,2020-11-01 07:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604210400,2020-11-01 06:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604206800,2020-11-01 05:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604203200,2020-11-01 04:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604199600,2020-11-01 03:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604196000,2020-11-01 02:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604192400,2020-11-01 01:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604188800,2020-11-01 00:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604185200,2020-10-31 23:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604181600,2020-10-31 22:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604178000,2020-10-31 21:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604174400,2020-10-31 20:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604170800,2020-10-31 19:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604167200,2020-10-31 18:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604163600,2020-10-31 17:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604160000,2020-10-31 16:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604156400,2020-10-31 15:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604152800,2020-10-31 14:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604149200,2020-10-31 13:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604145600,2020-10-31 12:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604142000,2020-10-31 11:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604138400,2020-10-31 10:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604134800,2020-10-31 09:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604131200,2020-10-31 08:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604127600,2020-10-31 07:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604124000,2020-10-31 06:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604120400,2020-10-31 05:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604116800,2020-10-31 04:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604113200,2020-10-31 03:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604109600,2020-10-31 02:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604106000,2020-10-31 01:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604102400,2020-10-31 00:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604098800,2020-10-30 23:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604095200,2020-10-30 22:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604091600,2020-10-30 21:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604088000,2020-10-30 20:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604084400,2020-10-30 19:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604080800,2020-10-30 18:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604077200,2020-10-30 17:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604073600,2020-10-30 16:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604070000,2020-10-30 15:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604066400,2020-10-30 14:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604062800,2020-10-30 13:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604059200,2020-10-30 12:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604055600,2020-10-30 11:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604052000,2020-10-30 10:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604048400,2020-10-30 09:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604044800,2020-10-30 08:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604041200,2020-10-30 07:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604037600,2020-10-30 06:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604034000,2020-10-30 05:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604030400,2020-10-30 04:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604026800,2020-10-30 03:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604023200,2020-10-30 02:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604019600,2020-10-30 01:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604016000,2020-10-30 00:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604012400,2020-10-29 23:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604008800,2020-10-29 22:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604005200,2020-10-29 21:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1604001600,2020-10-29 20:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603998000,2020-10-29 19:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603994400,2020-10-29 18:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603990800,2020-10-29 17:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603987200,2020-10-29 16:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603983600,2020-10-29 15:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603980000,2020-10-29 14:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603976400,2020-10-29 13:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603972800,2020-10-29 12:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603969200,2020-10-29 11:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603965600,2020-10-29 10:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603962000,2020-10-29 09:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603958400,2020-10-29 08:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603954800,2020-10-29 07:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603951200,2020-10-29 06:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603947600,2020-10-29 05:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603944000,2020-10-29 04:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603940400,2020-10-29 03:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603936800,2020-10-29 02:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603933200,2020-10-29 01:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603929600,2020-10-29 00:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603926000,2020-10-28 23:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603922400,2020-10-28 22:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603918800,2020-10-28 21:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603915200,2020-10-28 20:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603911600,2020-10-28 19:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603908000,2020-10-28 18:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603904400,2020-10-28 17:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603900800,2020-10-28 16:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603897200,2020-10-28 15:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603893600,2020-10-28 14:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603890000,2020-10-28 13:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603886400,2020-10-28 12:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603882800,2020-10-28 11:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603879200,2020-10-28 10:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603875600,2020-10-28 09:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603872000,2020-10-28 08:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603868400,2020-10-28 07:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603864800,2020-10-28 06:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603861200,2020-10-28 05:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603857600,2020-10-28 04:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603854000,2020-10-28 03:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603850400,2020-10-28 02:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603846800,2020-10-28 01:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603843200,2020-10-28 00:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603839600,2020-10-27 23:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603836000,2020-10-27 22:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603832400,2020-10-27 21:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603828800,2020-10-27 20:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603825200,2020-10-27 19:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
1603821600,2020-10-27 18:00:00,DOT/USD,4.2928,4.2928,4.2928,4.2928,0.0000,0.00000000,0.0,0
